order_item_id,order_id,product_id,quantity,unit_price,item_total
ITEM0045391,ORD021661,PROD00722,3,856.22,2568.66
ITEM0045392,ORD021662,PROD00096,2,737.91,1475.82
ITEM0045393,ORD021662,PROD00154,2,439.87,879.74
ITEM0045394,ORD021663,PROD00323,2,962.23,1924.46
ITEM0045395,ORD021664,PROD00611,2,597.39,1194.78
ITEM0045396,ORD021664,PROD00678,2,1007.67,2015.34
ITEM0045397,ORD021665,PROD00057,1,795.72,795.72
ITEM0045398,ORD021665,PROD00060,1,233.3,233.3
ITEM0045399,ORD021666,PROD00713,2,174.18,348.36
ITEM0045400,ORD021666,PROD00597,2,946.86,1893.72
ITEM0045401,ORD021666,PROD00818,2,970.04,1940.08
ITEM0045402,ORD021667,PROD00002,1,971.26,971.26
ITEM0045403,ORD021668,PROD00371,1,899.19,899.19
ITEM0045404,ORD021668,PROD00156,1,139.79,139.79
ITEM0045405,ORD021668,PROD00314,1,912.43,912.43
ITEM0045406,ORD021668,PROD00558,2,243.91,487.82
ITEM0045407,ORD021669,PROD00220,3,1080.21,3240.63
ITEM0045408,ORD021670,PROD00882,1,391.42,391.42
ITEM0045409,ORD021671,PROD00024,2,1137.98,2275.96
ITEM0045410,ORD021671,PROD00143,1,983.53,983.53
ITEM0045411,ORD021672,PROD00153,3,155.54,466.62
ITEM0045412,ORD021672,PROD00246,3,856.27,2568.81
ITEM0045413,ORD021673,PROD00081,2,993.44,1986.88
ITEM0045414,ORD021673,PROD00242,3,181.04,543.12
ITEM0045415,ORD021674,PROD00169,2,414.0,828.0
ITEM0045416,ORD021675,PROD00215,1,994.42,994.42
ITEM0045417,ORD021675,PROD00291,2,1194.55,2389.1
ITEM0045418,ORD021676,PROD00151,1,1039.55,1039.55
ITEM0045419,ORD021676,PROD00384,2,517.52,1035.04
ITEM0045420,ORD021677,PROD00772,2,1125.34,2250.68
ITEM0045421,ORD021678,PROD00359,1,725.49,725.49
ITEM0045422,ORD021678,PROD00221,1,579.57,579.57
ITEM0045423,ORD021679,PROD00791,2,349.1,698.2
ITEM0045424,ORD021679,PROD00919,2,354.81,709.62
ITEM0045425,ORD021679,PROD00268,1,530.0,530.0
ITEM0045426,ORD021680,PROD00365,1,792.38,792.38
ITEM0045427,ORD021680,PROD00939,2,925.44,1850.88
ITEM0045428,ORD021681,PROD00330,1,1182.29,1182.29
ITEM0045429,ORD021682,PROD00399,1,894.09,894.09
ITEM0045430,ORD021682,PROD00941,1,961.85,961.85
ITEM0045431,ORD021683,PROD00314,1,912.43,912.43
ITEM0045432,ORD021683,PROD00657,3,818.72,2456.16
ITEM0045433,ORD021684,PROD00810,2,386.08,772.16
ITEM0045434,ORD021685,PROD00710,1,620.45,620.45
ITEM0045435,ORD021685,PROD00330,2,1182.29,2364.58
ITEM0045436,ORD021686,PROD00910,3,124.24,372.72
ITEM0045437,ORD021686,PROD00539,3,1188.16,3564.48
ITEM0045438,ORD021687,PROD00386,1,1018.26,1018.26
ITEM0045439,ORD021687,PROD00492,2,232.58,465.16
ITEM0045440,ORD021688,PROD00518,2,188.18,376.36
ITEM0045441,ORD021689,PROD00593,1,263.73,263.73
ITEM0045442,ORD021689,PROD00875,3,875.67,2627.01
ITEM0045443,ORD021689,PROD00737,3,902.91,2708.73
ITEM0045444,ORD021689,PROD00188,2,866.25,1732.5
ITEM0045445,ORD021690,PROD00642,1,776.34,776.34
ITEM0045446,ORD021691,PROD00847,3,218.88,656.64
ITEM0045447,ORD021691,PROD00716,2,666.88,1333.76
ITEM0045448,ORD021692,PROD00965,2,1017.22,2034.44
ITEM0045449,ORD021692,PROD00732,1,824.44,824.44
ITEM0045450,ORD021692,PROD00848,1,242.21,242.21
ITEM0045451,ORD021693,PROD00704,2,962.31,1924.62
ITEM0045452,ORD021694,PROD00782,1,527.29,527.29
ITEM0045453,ORD021695,PROD00079,2,347.83,695.66
ITEM0045454,ORD021695,PROD00709,1,852.43,852.43
ITEM0045455,ORD021696,PROD00954,2,762.41,1524.82
ITEM0045456,ORD021696,PROD00844,1,310.54,310.54
ITEM0045457,ORD021697,PROD00254,1,1168.79,1168.79
ITEM0045458,ORD021697,PROD00962,1,1064.04,1064.04
ITEM0045459,ORD021697,PROD00714,2,1072.52,2145.04
ITEM0045460,ORD021698,PROD00867,1,878.1,878.1
ITEM0045461,ORD021698,PROD00794,1,1108.25,1108.25
ITEM0045462,ORD021698,PROD00668,1,797.82,797.82
ITEM0045463,ORD021699,PROD00029,3,187.01,561.03
ITEM0045464,ORD021700,PROD00828,1,252.56,252.56
ITEM0045465,ORD021700,PROD00297,2,664.99,1329.98
ITEM0045466,ORD021701,PROD00923,1,832.44,832.44
ITEM0045467,ORD021701,PROD00964,2,673.04,1346.08
ITEM0045468,ORD021701,PROD00502,3,534.92,1604.76
ITEM0045469,ORD021702,PROD00065,2,531.25,1062.5
ITEM0045470,ORD021702,PROD00546,3,1158.39,3475.17
ITEM0045471,ORD021703,PROD00752,3,927.97,2783.91
ITEM0045472,ORD021704,PROD00062,1,677.99,677.99
ITEM0045473,ORD021704,PROD00320,1,891.0,891.0
ITEM0045474,ORD021705,PROD00203,1,835.23,835.23
ITEM0045475,ORD021706,PROD00649,2,619.02,1238.04
ITEM0045476,ORD021706,PROD00781,1,1106.02,1106.02
ITEM0045477,ORD021707,PROD00382,1,227.24,227.24
ITEM0045478,ORD021707,PROD00228,1,752.0,752.0
ITEM0045479,ORD021707,PROD00378,2,863.69,1727.38
ITEM0045480,ORD021708,PROD00890,2,153.07,306.14
ITEM0045481,ORD021708,PROD00511,3,960.87,2882.61
ITEM0045482,ORD021709,PROD00885,2,982.76,1965.52
ITEM0045483,ORD021709,PROD00396,2,920.37,1840.74
ITEM0045484,ORD021710,PROD00646,1,1072.44,1072.44
ITEM0045485,ORD021711,PROD00592,1,524.94,524.94
ITEM0045486,ORD021711,PROD00043,2,572.78,1145.56
ITEM0045487,ORD021711,PROD00882,1,391.42,391.42
ITEM0045488,ORD021711,PROD00786,1,594.22,594.22
ITEM0045489,ORD021712,PROD00956,2,915.3,1830.6
ITEM0045490,ORD021712,PROD00698,1,889.63,889.63
ITEM0045491,ORD021713,PROD00905,1,475.17,475.17
ITEM0045492,ORD021713,PROD00661,3,245.1,735.3
ITEM0045493,ORD021714,PROD00698,1,889.63,889.63
ITEM0045494,ORD021715,PROD00095,2,678.53,1357.06
ITEM0045495,ORD021715,PROD00705,1,1160.21,1160.21
ITEM0045496,ORD021715,PROD00718,3,510.75,1532.25
ITEM0045497,ORD021716,PROD00913,1,937.93,937.93
ITEM0045498,ORD021716,PROD00532,3,480.67,1442.01
ITEM0045499,ORD021717,PROD00722,1,856.22,856.22
ITEM0045500,ORD021717,PROD00947,1,922.83,922.83
ITEM0045501,ORD021718,PROD00613,1,605.96,605.96
ITEM0045502,ORD021718,PROD00682,2,371.2,742.4
ITEM0045503,ORD021718,PROD00587,1,861.51,861.51
ITEM0045504,ORD021719,PROD00708,1,481.67,481.67
ITEM0045505,ORD021719,PROD00955,2,959.41,1918.82
ITEM0045506,ORD021720,PROD00935,2,967.22,1934.44
ITEM0045507,ORD021721,PROD00023,2,711.53,1423.06
ITEM0045508,ORD021721,PROD00363,3,605.06,1815.18
ITEM0045509,ORD021721,PROD00796,1,921.22,921.22
ITEM0045510,ORD021721,PROD00742,2,266.05,532.1
ITEM0045511,ORD021722,PROD00134,2,171.35,342.7
ITEM0045512,ORD021722,PROD00591,1,524.03,524.03
ITEM0045513,ORD021723,PROD00644,2,548.6,1097.2
ITEM0045514,ORD021723,PROD00496,1,512.94,512.94
ITEM0045515,ORD021723,PROD00110,1,559.57,559.57
ITEM0045516,ORD021724,PROD00229,2,931.29,1862.58
ITEM0045517,ORD021724,PROD00984,2,1150.22,2300.44
ITEM0045518,ORD021725,PROD00014,2,926.13,1852.26
ITEM0045519,ORD021725,PROD00624,2,258.41,516.82
ITEM0045520,ORD021726,PROD00668,1,797.82,797.82
ITEM0045521,ORD021726,PROD00833,1,1163.71,1163.71
ITEM0045522,ORD021727,PROD00353,2,1107.04,2214.08
ITEM0045523,ORD021727,PROD00108,2,545.78,1091.56
ITEM0045524,ORD021728,PROD00097,2,260.28,520.56
ITEM0045525,ORD021728,PROD00146,2,901.73,1803.46
ITEM0045526,ORD021729,PROD00938,1,457.16,457.16
ITEM0045527,ORD021729,PROD00096,2,737.91,1475.82
ITEM0045528,ORD021729,PROD00804,3,1038.65,3115.95
ITEM0045529,ORD021730,PROD00272,2,571.18,1142.36
ITEM0045530,ORD021730,PROD00376,1,178.23,178.23
ITEM0045531,ORD021731,PROD00663,1,260.75,260.75
ITEM0045532,ORD021731,PROD00701,2,1086.02,2172.04
ITEM0045533,ORD021732,PROD00359,3,725.49,2176.47
ITEM0045534,ORD021732,PROD00839,2,666.3,1332.6
ITEM0045535,ORD021732,PROD00141,1,317.64,317.64
ITEM0045536,ORD021733,PROD00299,1,928.68,928.68
ITEM0045537,ORD021733,PROD00119,2,935.66,1871.32
ITEM0045538,ORD021733,PROD00609,1,274.61,274.61
ITEM0045539,ORD021733,PROD00939,1,925.44,925.44
ITEM0045540,ORD021734,PROD00568,3,179.81,539.43
ITEM0045541,ORD021735,PROD00871,1,1002.01,1002.01
ITEM0045542,ORD021735,PROD00840,1,1163.29,1163.29
ITEM0045543,ORD021736,PROD00773,2,693.14,1386.28
ITEM0045544,ORD021737,PROD00314,3,912.43,2737.29
ITEM0045545,ORD021737,PROD00308,1,177.2,177.2
ITEM0045546,ORD021737,PROD00682,1,371.2,371.2
ITEM0045547,ORD021738,PROD00013,2,1029.66,2059.32
ITEM0045548,ORD021738,PROD00407,3,224.66,673.98
ITEM0045549,ORD021738,PROD00546,1,1158.39,1158.39
ITEM0045550,ORD021738,PROD00267,1,165.06,165.06
ITEM0045551,ORD021739,PROD00857,2,676.76,1353.52
ITEM0045552,ORD021740,PROD00371,2,899.19,1798.38
ITEM0045553,ORD021741,PROD00685,1,478.32,478.32
ITEM0045554,ORD021741,PROD00049,1,696.19,696.19
ITEM0045555,ORD021742,PROD00180,1,687.85,687.85
ITEM0045556,ORD021742,PROD00157,2,708.87,1417.74
ITEM0045557,ORD021743,PROD00467,1,1059.95,1059.95
ITEM0045558,ORD021744,PROD00988,3,851.51,2554.53
ITEM0045559,ORD021744,PROD00696,1,612.14,612.14
ITEM0045560,ORD021745,PROD00976,1,392.42,392.42
ITEM0045561,ORD021745,PROD00472,1,637.58,637.58
ITEM0045562,ORD021745,PROD00922,1,753.71,753.71
ITEM0045563,ORD021746,PROD00897,2,1122.43,2244.86
ITEM0045564,ORD021746,PROD00756,2,515.14,1030.28
ITEM0045565,ORD021746,PROD00234,1,1017.26,1017.26
ITEM0045566,ORD021747,PROD00249,3,606.64,1819.92
ITEM0045567,ORD021747,PROD00557,2,614.37,1228.74
ITEM0045568,ORD021748,PROD00999,1,1098.63,1098.63
ITEM0045569,ORD021748,PROD00057,1,795.72,795.72
ITEM0045570,ORD021749,PROD00260,1,158.34,158.34
ITEM0045571,ORD021749,PROD00360,3,950.23,2850.69
ITEM0045572,ORD021750,PROD00826,1,553.55,553.55
ITEM0045573,ORD021750,PROD00737,1,902.91,902.91
ITEM0045574,ORD021750,PROD00596,2,121.34,242.68
ITEM0045575,ORD021751,PROD00212,2,153.21,306.42
ITEM0045576,ORD021751,PROD00965,3,1017.22,3051.66
ITEM0045577,ORD021752,PROD00921,2,417.08,834.16
ITEM0045578,ORD021753,PROD00118,3,1075.71,3227.13
ITEM0045579,ORD021753,PROD00345,2,236.18,472.36
ITEM0045580,ORD021754,PROD00227,1,1197.74,1197.74
ITEM0045581,ORD021754,PROD00671,3,702.66,2107.98
ITEM0045582,ORD021755,PROD00689,1,1094.65,1094.65
ITEM0045583,ORD021756,PROD00761,3,132.48,397.44
ITEM0045584,ORD021756,PROD00864,3,508.54,1525.62
ITEM0045585,ORD021757,PROD00187,3,1153.68,3461.04
ITEM0045586,ORD021758,PROD00191,2,953.37,1906.74
ITEM0045587,ORD021758,PROD00302,1,365.91,365.91
ITEM0045588,ORD021759,PROD00818,2,970.04,1940.08
ITEM0045589,ORD021759,PROD00215,1,994.42,994.42
ITEM0045590,ORD021760,PROD00458,2,1021.34,2042.68
ITEM0045591,ORD021760,PROD00274,2,666.56,1333.12
ITEM0045592,ORD021760,PROD00708,1,481.67,481.67
ITEM0045593,ORD021761,PROD00359,1,725.49,725.49
ITEM0045594,ORD021761,PROD00187,1,1153.68,1153.68
ITEM0045595,ORD021762,PROD00447,3,633.62,1900.86
ITEM0045596,ORD021762,PROD00503,1,707.53,707.53
ITEM0045597,ORD021763,PROD00852,3,625.15,1875.45
ITEM0045598,ORD021763,PROD00884,1,1120.15,1120.15
ITEM0045599,ORD021764,PROD00228,2,752.0,1504.0
ITEM0045600,ORD021764,PROD00227,2,1197.74,2395.48
ITEM0045601,ORD021765,PROD00407,1,224.66,224.66
ITEM0045602,ORD021766,PROD00133,1,280.03,280.03
ITEM0045603,ORD021766,PROD00873,2,617.75,1235.5
ITEM0045604,ORD021766,PROD00337,3,208.93,626.79
ITEM0045605,ORD021767,PROD00715,1,1040.24,1040.24
ITEM0045606,ORD021768,PROD00437,3,964.81,2894.43
ITEM0045607,ORD021768,PROD00184,1,634.05,634.05
ITEM0045608,ORD021769,PROD00503,3,707.53,2122.59
ITEM0045609,ORD021769,PROD00497,3,586.61,1759.83
ITEM0045610,ORD021770,PROD00006,3,1163.73,3491.19
ITEM0045611,ORD021771,PROD00222,1,566.6,566.6
ITEM0045612,ORD021771,PROD00628,1,523.92,523.92
ITEM0045613,ORD021772,PROD00466,1,304.39,304.39
ITEM0045614,ORD021773,PROD00136,1,189.59,189.59
ITEM0045615,ORD021773,PROD00192,1,1030.49,1030.49
ITEM0045616,ORD021774,PROD00445,1,405.24,405.24
ITEM0045617,ORD021774,PROD00059,1,854.09,854.09
ITEM0045618,ORD021774,PROD00749,2,321.21,642.42
ITEM0045619,ORD021775,PROD00070,1,546.43,546.43
ITEM0045620,ORD021775,PROD00176,1,1009.33,1009.33
ITEM0045621,ORD021775,PROD00433,1,814.15,814.15
ITEM0045622,ORD021776,PROD00681,2,546.91,1093.82
ITEM0045623,ORD021777,PROD00110,1,559.57,559.57
ITEM0045624,ORD021777,PROD00850,2,902.31,1804.62
ITEM0045625,ORD021777,PROD00622,1,626.25,626.25
ITEM0045626,ORD021778,PROD00872,1,1164.42,1164.42
ITEM0045627,ORD021779,PROD00638,2,1097.78,2195.56
ITEM0045628,ORD021780,PROD00705,1,1160.21,1160.21
ITEM0045629,ORD021781,PROD00384,1,517.52,517.52
ITEM0045630,ORD021781,PROD00591,1,524.03,524.03
ITEM0045631,ORD021782,PROD00815,1,401.51,401.51
ITEM0045632,ORD021783,PROD00803,3,1019.5,3058.5
ITEM0045633,ORD021784,PROD00050,2,463.41,926.82
ITEM0045634,ORD021784,PROD00892,2,356.35,712.7
ITEM0045635,ORD021785,PROD00917,1,264.36,264.36
ITEM0045636,ORD021785,PROD00715,1,1040.24,1040.24
ITEM0045637,ORD021786,PROD00549,3,943.0,2829.0
ITEM0045638,ORD021786,PROD00906,2,835.86,1671.72
ITEM0045639,ORD021786,PROD00852,2,625.15,1250.3
ITEM0045640,ORD021787,PROD00965,1,1017.22,1017.22
ITEM0045641,ORD021788,PROD00479,1,980.33,980.33
ITEM0045642,ORD021788,PROD00270,3,240.79,722.37
ITEM0045643,ORD021788,PROD00303,3,1087.58,3262.74
ITEM0045644,ORD021789,PROD00114,3,941.84,2825.52
ITEM0045645,ORD021789,PROD00309,1,523.51,523.51
ITEM0045646,ORD021789,PROD00424,2,561.09,1122.18
ITEM0045647,ORD021790,PROD00304,2,488.88,977.76
ITEM0045648,ORD021790,PROD00278,3,387.73,1163.19
ITEM0045649,ORD021791,PROD00420,1,276.31,276.31
ITEM0045650,ORD021792,PROD00747,3,1015.39,3046.17
ITEM0045651,ORD021793,PROD00436,1,799.44,799.44
ITEM0045652,ORD021793,PROD00560,1,525.49,525.49
ITEM0045653,ORD021794,PROD00019,1,1196.29,1196.29
ITEM0045654,ORD021794,PROD00482,2,870.52,1741.04
ITEM0045655,ORD021795,PROD00993,2,814.05,1628.1
ITEM0045656,ORD021796,PROD00194,3,668.4,2005.2
ITEM0045657,ORD021796,PROD00945,2,327.88,655.76
ITEM0045658,ORD021797,PROD00722,1,856.22,856.22
ITEM0045659,ORD021798,PROD00628,1,523.92,523.92
ITEM0045660,ORD021798,PROD00674,1,709.44,709.44
ITEM0045661,ORD021799,PROD00940,2,343.34,686.68
ITEM0045662,ORD021799,PROD00204,2,710.88,1421.76
ITEM0045663,ORD021799,PROD00653,1,610.05,610.05
ITEM0045664,ORD021800,PROD00735,3,476.07,1428.21
ITEM0045665,ORD021800,PROD00783,1,357.58,357.58
ITEM0045666,ORD021801,PROD00784,1,776.75,776.75
ITEM0045667,ORD021801,PROD00262,2,417.41,834.82
ITEM0045668,ORD021802,PROD00366,2,1189.41,2378.82
ITEM0045669,ORD021802,PROD00764,1,480.81,480.81
ITEM0045670,ORD021802,PROD00907,2,1194.63,2389.26
ITEM0045671,ORD021803,PROD00477,3,350.53,1051.59
ITEM0045672,ORD021804,PROD00271,1,458.39,458.39
ITEM0045673,ORD021804,PROD00535,2,886.99,1773.98
ITEM0045674,ORD021805,PROD00775,1,344.35,344.35
ITEM0045675,ORD021805,PROD00883,2,1115.5,2231.0
ITEM0045676,ORD021806,PROD00544,1,183.07,183.07
ITEM0045677,ORD021807,PROD00488,2,397.53,795.06
ITEM0045678,ORD021808,PROD00647,2,929.55,1859.1
ITEM0045679,ORD021809,PROD00813,3,866.96,2600.88
ITEM0045680,ORD021809,PROD00648,1,700.33,700.33
ITEM0045681,ORD021810,PROD00660,3,1188.73,3566.19
ITEM0045682,ORD021810,PROD00077,3,1114.47,3343.41
ITEM0045683,ORD021811,PROD00517,3,1120.67,3362.01
ITEM0045684,ORD021811,PROD00355,1,844.25,844.25
ITEM0045685,ORD021811,PROD00964,1,673.04,673.04
ITEM0045686,ORD021812,PROD00313,2,832.93,1665.86
ITEM0045687,ORD021812,PROD00304,3,488.88,1466.64
ITEM0045688,ORD021812,PROD00500,2,949.54,1899.08
ITEM0045689,ORD021813,PROD00492,1,232.58,232.58
ITEM0045690,ORD021814,PROD00631,1,237.34,237.34
ITEM0045691,ORD021814,PROD00950,2,275.69,551.38
ITEM0045692,ORD021814,PROD00829,1,703.32,703.32
ITEM0045693,ORD021815,PROD00727,3,523.63,1570.89
ITEM0045694,ORD021816,PROD00496,1,512.94,512.94
ITEM0045695,ORD021816,PROD00798,2,438.27,876.54
ITEM0045696,ORD021816,PROD00327,2,965.89,1931.78
ITEM0045697,ORD021817,PROD00482,3,870.52,2611.56
ITEM0045698,ORD021817,PROD00436,1,799.44,799.44
ITEM0045699,ORD021818,PROD00700,3,293.19,879.57
ITEM0045700,ORD021818,PROD00675,3,618.94,1856.82
ITEM0045701,ORD021819,PROD00226,1,1058.72,1058.72
ITEM0045702,ORD021820,PROD00334,3,869.05,2607.15
ITEM0045703,ORD021820,PROD00950,3,275.69,827.07
ITEM0045704,ORD021821,PROD00801,2,639.62,1279.24
ITEM0045705,ORD021821,PROD00843,1,981.64,981.64
ITEM0045706,ORD021822,PROD00702,2,436.34,872.68
ITEM0045707,ORD021823,PROD00219,1,840.79,840.79
ITEM0045708,ORD021823,PROD00007,2,488.73,977.46
ITEM0045709,ORD021824,PROD00300,3,1064.21,3192.63
ITEM0045710,ORD021824,PROD00326,1,996.76,996.76
ITEM0045711,ORD021825,PROD00782,1,527.29,527.29
ITEM0045712,ORD021826,PROD00712,1,1043.9,1043.9
ITEM0045713,ORD021826,PROD00826,2,553.55,1107.1
ITEM0045714,ORD021827,PROD00134,3,171.35,514.05
ITEM0045715,ORD021827,PROD00039,2,744.86,1489.72
ITEM0045716,ORD021827,PROD00422,2,947.14,1894.28
ITEM0045717,ORD021828,PROD00440,2,280.97,561.94
ITEM0045718,ORD021828,PROD00474,2,512.45,1024.9
ITEM0045719,ORD021828,PROD00436,2,799.44,1598.88
ITEM0045720,ORD021828,PROD00640,2,731.49,1462.98
ITEM0045721,ORD021829,PROD00812,2,273.2,546.4
ITEM0045722,ORD021829,PROD00673,1,563.64,563.64
ITEM0045723,ORD021829,PROD00554,2,298.36,596.72
ITEM0045724,ORD021830,PROD00671,1,702.66,702.66
ITEM0045725,ORD021830,PROD00416,3,845.04,2535.12
ITEM0045726,ORD021830,PROD00990,3,882.01,2646.03
ITEM0045727,ORD021831,PROD00839,2,666.3,1332.6
ITEM0045728,ORD021832,PROD00823,2,1158.01,2316.02
ITEM0045729,ORD021832,PROD00685,1,478.32,478.32
ITEM0045730,ORD021832,PROD00674,2,709.44,1418.88
ITEM0045731,ORD021832,PROD00843,1,981.64,981.64
ITEM0045732,ORD021833,PROD00221,1,579.57,579.57
ITEM0045733,ORD021834,PROD00699,3,672.05,2016.15
ITEM0045734,ORD021834,PROD00166,3,629.66,1888.98
ITEM0045735,ORD021835,PROD00656,1,669.01,669.01
ITEM0045736,ORD021836,PROD00467,1,1059.95,1059.95
ITEM0045737,ORD021837,PROD00029,1,187.01,187.01
ITEM0045738,ORD021838,PROD00077,2,1114.47,2228.94
ITEM0045739,ORD021839,PROD00174,2,836.79,1673.58
ITEM0045740,ORD021839,PROD00804,1,1038.65,1038.65
ITEM0045741,ORD021840,PROD00148,3,917.63,2752.89
ITEM0045742,ORD021840,PROD00528,3,468.66,1405.98
ITEM0045743,ORD021841,PROD00247,2,1104.72,2209.44
ITEM0045744,ORD021841,PROD00679,3,525.32,1575.96
ITEM0045745,ORD021842,PROD00553,1,910.79,910.79
ITEM0045746,ORD021842,PROD00799,2,714.88,1429.76
ITEM0045747,ORD021843,PROD00445,1,405.24,405.24
ITEM0045748,ORD021843,PROD00062,1,677.99,677.99
ITEM0045749,ORD021843,PROD00466,1,304.39,304.39
ITEM0045750,ORD021844,PROD00665,3,522.49,1567.47
ITEM0045751,ORD021844,PROD00157,1,708.87,708.87
ITEM0045752,ORD021845,PROD00579,2,1102.32,2204.64
ITEM0045753,ORD021845,PROD00434,1,287.8,287.8
ITEM0045754,ORD021845,PROD00893,1,663.84,663.84
ITEM0045755,ORD021846,PROD00779,1,774.38,774.38
ITEM0045756,ORD021846,PROD00904,1,663.68,663.68
ITEM0045757,ORD021847,PROD00862,1,400.12,400.12
ITEM0045758,ORD021848,PROD00109,1,451.21,451.21
ITEM0045759,ORD021848,PROD00551,1,134.22,134.22
ITEM0045760,ORD021848,PROD00300,2,1064.21,2128.42
ITEM0045761,ORD021849,PROD00157,2,708.87,1417.74
ITEM0045762,ORD021849,PROD00954,2,762.41,1524.82
ITEM0045763,ORD021849,PROD00998,2,704.79,1409.58
ITEM0045764,ORD021850,PROD00192,2,1030.49,2060.98
ITEM0045765,ORD021850,PROD00080,2,519.85,1039.7
ITEM0045766,ORD021851,PROD00566,2,1184.99,2369.98
ITEM0045767,ORD021851,PROD00092,3,547.16,1641.48
ITEM0045768,ORD021851,PROD00824,2,326.92,653.84
ITEM0045769,ORD021852,PROD00874,1,1010.82,1010.82
ITEM0045770,ORD021853,PROD00847,1,218.88,218.88
ITEM0045771,ORD021853,PROD00550,1,686.48,686.48
ITEM0045772,ORD021854,PROD00862,2,400.12,800.24
ITEM0045773,ORD021855,PROD00496,1,512.94,512.94
ITEM0045774,ORD021855,PROD00408,3,433.74,1301.22
ITEM0045775,ORD021856,PROD00081,2,993.44,1986.88
ITEM0045776,ORD021857,PROD00948,2,1077.16,2154.32
ITEM0045777,ORD021857,PROD00729,3,1071.71,3215.13
ITEM0045778,ORD021858,PROD00852,3,625.15,1875.45
ITEM0045779,ORD021859,PROD00627,2,266.21,532.42
ITEM0045780,ORD021859,PROD00743,1,459.98,459.98
ITEM0045781,ORD021860,PROD00153,1,155.54,155.54
ITEM0045782,ORD021860,PROD00412,1,249.48,249.48
ITEM0045783,ORD021861,PROD00549,3,943.0,2829.0
ITEM0045784,ORD021862,PROD00807,2,531.95,1063.9
ITEM0045785,ORD021862,PROD00392,3,967.45,2902.35
ITEM0045786,ORD021863,PROD00711,1,592.66,592.66
ITEM0045787,ORD021863,PROD00771,2,304.8,609.6
ITEM0045788,ORD021863,PROD00433,2,814.15,1628.3
ITEM0045789,ORD021863,PROD00661,2,245.1,490.2
ITEM0045790,ORD021864,PROD00489,2,451.69,903.38
ITEM0045791,ORD021864,PROD00507,1,949.01,949.01
ITEM0045792,ORD021865,PROD00838,2,353.63,707.26
ITEM0045793,ORD021865,PROD00068,1,632.62,632.62
ITEM0045794,ORD021866,PROD00572,1,493.56,493.56
ITEM0045795,ORD021866,PROD00088,1,517.1,517.1
ITEM0045796,ORD021867,PROD00911,2,513.37,1026.74
ITEM0045797,ORD021867,PROD00466,1,304.39,304.39
ITEM0045798,ORD021868,PROD00663,2,260.75,521.5
ITEM0045799,ORD021868,PROD00882,3,391.42,1174.26
ITEM0045800,ORD021869,PROD00588,3,357.95,1073.85
ITEM0045801,ORD021870,PROD00380,1,782.67,782.67
ITEM0045802,ORD021870,PROD00432,1,216.85,216.85
ITEM0045803,ORD021871,PROD00478,2,1129.37,2258.74
ITEM0045804,ORD021871,PROD00752,2,927.97,1855.94
ITEM0045805,ORD021872,PROD00503,1,707.53,707.53
ITEM0045806,ORD021873,PROD00986,1,599.41,599.41
ITEM0045807,ORD021873,PROD00331,1,734.6,734.6
ITEM0045808,ORD021874,PROD00781,1,1106.02,1106.02
ITEM0045809,ORD021875,PROD00996,1,419.47,419.47
ITEM0045810,ORD021875,PROD00733,1,667.61,667.61
ITEM0045811,ORD021875,PROD00502,1,534.92,534.92
ITEM0045812,ORD021876,PROD00999,2,1098.63,2197.26
ITEM0045813,ORD021876,PROD00676,1,1092.84,1092.84
ITEM0045814,ORD021877,PROD00265,1,746.61,746.61
ITEM0045815,ORD021877,PROD00898,3,660.07,1980.21
ITEM0045816,ORD021878,PROD00892,3,356.35,1069.05
ITEM0045817,ORD021879,PROD00497,1,586.61,586.61
ITEM0045818,ORD021879,PROD00634,2,678.86,1357.72
ITEM0045819,ORD021879,PROD00984,3,1150.22,3450.66
ITEM0045820,ORD021880,PROD00238,2,188.82,377.64
ITEM0045821,ORD021880,PROD00852,2,625.15,1250.3
ITEM0045822,ORD021881,PROD00747,3,1015.39,3046.17
ITEM0045823,ORD021881,PROD00196,2,876.55,1753.1
ITEM0045824,ORD021881,PROD00458,3,1021.34,3064.02
ITEM0045825,ORD021882,PROD00876,3,1164.78,3494.34
ITEM0045826,ORD021882,PROD00914,1,174.66,174.66
ITEM0045827,ORD021883,PROD00023,1,711.53,711.53
ITEM0045828,ORD021883,PROD00165,2,554.61,1109.22
ITEM0045829,ORD021883,PROD00820,2,1026.31,2052.62
ITEM0045830,ORD021884,PROD00813,1,866.96,866.96
ITEM0045831,ORD021884,PROD00359,1,725.49,725.49
ITEM0045832,ORD021884,PROD00997,1,1070.48,1070.48
ITEM0045833,ORD021885,PROD00623,1,659.35,659.35
ITEM0045834,ORD021885,PROD00181,1,1080.43,1080.43
ITEM0045835,ORD021885,PROD00289,2,316.17,632.34
ITEM0045836,ORD021886,PROD00933,2,1031.13,2062.26
ITEM0045837,ORD021886,PROD00700,1,293.19,293.19
ITEM0045838,ORD021886,PROD00385,1,845.04,845.04
ITEM0045839,ORD021887,PROD00111,1,739.82,739.82
ITEM0045840,ORD021887,PROD00980,3,402.73,1208.19
ITEM0045841,ORD021887,PROD00884,1,1120.15,1120.15
ITEM0045842,ORD021888,PROD00571,2,1028.51,2057.02
ITEM0045843,ORD021889,PROD00803,1,1019.5,1019.5
ITEM0045844,ORD021889,PROD00595,1,930.53,930.53
ITEM0045845,ORD021890,PROD00802,2,1013.35,2026.7
