order_id,customer_id,restaurant_id,order_date,order_time,order_status,payment_method,subtotal,delivery_fee,discount,total_amount
ORD025178,CUST02465,REST0081,2025-04-06,16:35,Cancelled,Cash,495.46,92.69,68.26,519.89
ORD025179,CUST04300,REST0091,2025-09-03,20:02,Delivered,Card,1001.84,78.21,115.56,964.49
ORD025180,CUST00551,REST0093,2025-08-12,19:20,Delivered,bKash,1135.22,146.93,101.65,1180.5
ORD025181,CUST03724,REST0063,2025-04-24,11:22,Cancelled,Nagad,836.36,123.44,65.73,894.07
ORD025182,CUST04044,REST0011,2025-02-01,21:19,Delivered,Nagad,1623.02,34.9,184.01,1473.91
ORD025183,CUST02096,REST0087,2025-11-26,20:05,Delivered,bKash,615.48,85.06,16.35,684.19
ORD025184,CUST04744,REST0068,2025-06-02,20:51,Delivered,bKash,1655.07,149.17,187.02,1617.22
ORD025185,CUST01843,REST0081,2025-08-05,15:56,Delivered,bKash,824.21,53.75,130.14,747.82
ORD025186,CUST00484,REST0075,2025-09-03,17:56,Delivered,Nagad,1708.29,32.92,239.2,1502.01
ORD025187,CUST02944,REST0008,2025-09-29,21:51,Delivered,Card,511.39,35.04,122.04,424.39
ORD025188,CUST04818,REST0090,2025-12-16,22:08,Delivered,bKash,567.51,43.53,136.35,474.69
ORD025189,CUST02668,REST0049,2025-09-18,13:40,Delivered,bKash,733.45,131.85,9.53,855.77
ORD025190,CUST02389,REST0072,2025-01-07,18:10,Delivered,bKash,1536.33,85.17,205.32,1416.18
ORD025191,CUST01092,REST0008,2025-07-24,17:42,Delivered,Card,666.99,127.9,82.6,712.29
ORD025192,CUST02418,REST0071,2025-09-21,10:03,Delivered,Cash,771.93,100.86,19.81,852.98
ORD025193,CUST01122,REST0034,2025-10-16,17:05,Delivered,bKash,325.53,31.65,16.28,340.9
ORD025194,CUST02018,REST0032,2025-11-14,22:49,Delivered,Nagad,545.39,79.56,47.74,577.21
ORD025195,CUST02212,REST0077,2025-07-21,18:05,Delivered,Card,1534.66,36.25,33.19,1537.72
ORD025196,CUST02917,REST0100,2025-04-26,21:42,Delivered,bKash,1220.42,77.88,209.69,1088.61
ORD025197,CUST00602,REST0082,2025-07-31,10:55,Delivered,Cash,712.81,87.78,16.0,784.59
ORD025198,CUST03147,REST0077,2025-06-09,21:16,Delivered,Nagad,984.19,40.08,111.96,912.31
ORD025199,CUST01053,REST0094,2025-05-09,18:31,Delivered,Nagad,1132.48,51.77,29.46,1154.79
ORD025200,CUST00523,REST0065,2025-12-13,10:23,Delivered,Nagad,453.4,116.82,108.65,461.57
ORD025201,CUST02266,REST0063,2025-05-28,19:10,Delivered,bKash,599.42,114.85,116.26,598.01
ORD025202,CUST04214,REST0053,2025-11-07,16:42,Delivered,Nagad,1134.4,55.12,231.55,957.97
ORD025203,CUST01211,REST0099,2025-03-19,11:25,Delivered,bKash,1232.96,143.77,158.54,1218.19
ORD025204,CUST04352,REST0067,2025-09-19,13:17,Delivered,Nagad,980.7,140.99,66.93,1054.76
ORD025205,CUST00213,REST0030,2025-02-21,22:29,Delivered,bKash,1753.93,87.36,148.86,1692.43
ORD025206,CUST04168,REST0059,2025-09-15,17:42,Delivered,bKash,935.57,40.51,209.6,766.48
ORD025207,CUST01834,REST0025,2025-08-09,17:31,Delivered,bKash,1541.74,76.49,192.44,1425.79
ORD025208,CUST02871,REST0033,2025-02-08,19:56,Delivered,bKash,1166.95,115.35,12.33,1269.97
ORD025209,CUST03026,REST0016,2025-09-05,16:06,Delivered,Nagad,1793.95,83.35,38.72,1838.58
ORD025210,CUST01286,REST0049,2025-10-15,13:04,Delivered,Nagad,667.03,30.84,84.95,612.92
ORD025211,CUST01301,REST0003,2025-09-11,13:57,Delivered,bKash,1162.03,85.08,107.69,1139.42
ORD025212,CUST00760,REST0029,2025-04-26,15:05,Delivered,Card,1383.65,139.47,192.48,1330.64
ORD025213,CUST02480,REST0014,2025-07-16,19:13,Delivered,Nagad,1193.18,95.53,182.91,1105.8
ORD025214,CUST02980,REST0069,2025-08-02,14:19,Delivered,Nagad,345.27,94.46,86.32,353.41
ORD025215,CUST00210,REST0061,2025-04-02,18:18,Delivered,Card,1632.2,93.83,159.56,1566.47
ORD025216,CUST00893,REST0081,2025-02-01,14:32,Delivered,bKash,793.43,90.31,174.05,709.69
ORD025217,CUST01243,REST0029,2025-04-03,15:38,Delivered,bKash,1124.48,127.75,102.79,1149.44
ORD025218,CUST04013,REST0021,2025-08-20,17:45,Delivered,Nagad,395.33,114.59,66.86,443.06
ORD025219,CUST01979,REST0006,2025-05-11,19:11,Delivered,bKash,279.31,38.21,69.83,247.69
ORD025220,CUST03156,REST0024,2025-11-14,13:18,Delivered,Nagad,1455.49,148.76,134.39,1469.86
ORD025221,CUST02583,REST0028,2025-08-11,19:48,Delivered,bKash,763.3,107.36,66.34,804.32
ORD025222,CUST01404,REST0057,2025-01-13,19:55,Delivered,Card,745.68,137.69,186.42,696.95
ORD025223,CUST04089,REST0057,2025-11-22,11:38,Delivered,bKash,651.3,32.86,162.82,521.34
ORD025224,CUST01116,REST0081,2025-01-21,11:49,Delivered,Cash,1055.9,30.78,143.56,943.12
ORD025225,CUST01721,REST0022,2025-01-14,22:43,Cancelled,Card,882.41,63.56,220.6,725.37
ORD025226,CUST00421,REST0024,2025-12-11,20:14,Delivered,bKash,707.25,100.29,176.81,630.73
ORD025227,CUST04176,REST0018,2025-11-23,19:08,Delivered,bKash,1104.68,48.02,123.77,1028.93
ORD025228,CUST04534,REST0028,2025-04-17,22:40,Delivered,bKash,1442.03,47.27,143.57,1345.73
ORD025229,CUST00234,REST0057,2025-05-08,14:16,Delivered,Nagad,1547.56,100.54,87.06,1561.04
ORD025230,CUST00310,REST0074,2025-02-01,11:07,Delivered,bKash,1663.34,44.53,88.73,1619.14
ORD025231,CUST02054,REST0001,2025-06-18,22:02,Delivered,Nagad,1603.4,97.32,80.08,1620.64
ORD025232,CUST00802,REST0026,2025-10-15,11:51,Delivered,Nagad,964.68,49.09,103.08,910.69
ORD025233,CUST04164,REST0090,2025-03-22,13:13,Delivered,Cash,1139.11,132.01,226.84,1044.28
ORD025234,CUST00525,REST0033,2025-07-01,16:10,Delivered,bKash,849.49,100.4,8.74,941.15
ORD025235,CUST02761,REST0055,2025-12-24,10:47,Delivered,bKash,1709.59,47.77,225.06,1532.3
ORD025236,CUST02001,REST0073,2025-07-09,14:11,Delivered,bKash,1402.98,140.46,16.64,1526.8
ORD025237,CUST00422,REST0018,2025-09-12,12:52,Delivered,Cash,974.07,123.3,58.1,1039.27
ORD025238,CUST02766,REST0069,2025-12-07,12:50,Delivered,Nagad,1049.63,62.05,150.99,960.69
ORD025239,CUST00229,REST0086,2025-10-26,17:03,Delivered,Cash,1115.9,111.02,45.16,1181.76
ORD025240,CUST02975,REST0010,2025-06-15,21:49,Delivered,Card,940.39,35.24,231.91,743.72
ORD025241,CUST03438,REST0014,2025-09-13,22:16,Delivered,bKash,1337.19,66.41,122.2,1281.4
ORD025242,CUST01491,REST0076,2025-07-17,13:50,Delivered,bKash,339.99,112.68,85.0,367.67
ORD025243,CUST00723,REST0096,2025-08-01,20:28,Delivered,Nagad,1226.11,30.93,85.58,1171.46
ORD025244,CUST00828,REST0039,2025-02-14,21:45,Delivered,bKash,742.97,81.15,30.52,793.6
ORD025245,CUST03063,REST0036,2025-10-29,15:22,Delivered,bKash,699.03,57.97,92.05,664.95
ORD025246,CUST02317,REST0051,2025-12-26,19:55,Delivered,Card,1230.35,69.29,21.32,1278.32
ORD025247,CUST01119,REST0050,2025-01-13,10:14,Delivered,Nagad,1709.34,137.44,118.89,1727.89
ORD025248,CUST04268,REST0015,2025-02-21,11:11,Cancelled,Card,1006.81,39.46,6.73,1039.54
ORD025249,CUST00995,REST0059,2025-09-22,17:47,Delivered,bKash,1575.64,96.07,120.25,1551.46
ORD025250,CUST03466,REST0033,2025-11-21,15:32,Delivered,Cash,1766.75,114.83,238.09,1643.49
ORD025251,CUST01997,REST0080,2025-02-12,17:12,Delivered,bKash,936.76,84.07,33.17,987.66
ORD025252,CUST00959,REST0068,2025-01-07,16:30,Delivered,bKash,774.81,90.7,51.7,813.81
ORD025253,CUST03395,REST0054,2025-08-18,22:09,Delivered,Card,1686.03,125.37,173.72,1637.68
ORD025254,CUST04346,REST0051,2025-02-13,15:34,Delivered,bKash,1516.28,132.95,245.56,1403.67
ORD025255,CUST01947,REST0003,2025-06-21,12:37,Delivered,Nagad,781.69,33.52,195.42,619.79
ORD025256,CUST02834,REST0090,2025-04-12,14:56,Delivered,Cash,1474.4,80.46,111.61,1443.25
ORD025257,CUST01059,REST0034,2025-08-11,16:51,Delivered,Card,269.14,135.67,10.21,394.6
ORD025258,CUST04477,REST0042,2025-03-09,13:22,Delivered,Card,336.79,90.88,84.2,343.47
ORD025259,CUST03682,REST0009,2025-05-02,15:46,Delivered,Nagad,394.35,87.24,98.59,383.0
ORD025260,CUST00639,REST0014,2025-03-18,10:12,Delivered,Cash,1480.65,49.09,226.03,1303.71
ORD025261,CUST02044,REST0097,2025-10-27,11:49,Delivered,bKash,1489.99,125.34,229.67,1385.66
ORD025262,CUST04819,REST0005,2025-10-23,17:30,Delivered,Card,924.75,105.96,230.32,800.39
ORD025263,CUST03627,REST0092,2025-07-24,15:49,Delivered,Card,1691.98,111.38,47.17,1756.19
ORD025264,CUST00240,REST0033,2025-11-14,19:38,Delivered,bKash,708.68,69.42,78.75,699.35
ORD025265,CUST02872,REST0081,2025-06-20,15:11,Delivered,bKash,598.08,141.2,149.52,589.76
ORD025266,CUST02203,REST0085,2025-08-06,17:22,Delivered,Cash,674.36,136.06,96.96,713.46
ORD025267,CUST01172,REST0007,2025-11-01,17:25,Delivered,bKash,774.02,119.71,2.15,891.58
ORD025268,CUST00718,REST0040,2025-07-12,10:30,Delivered,Nagad,1244.01,48.22,123.3,1168.93
ORD025269,CUST04921,REST0035,2025-11-29,18:26,Delivered,bKash,935.27,139.37,173.37,901.27
ORD025270,CUST03825,REST0071,2025-06-02,13:18,Delivered,Nagad,1033.15,65.73,174.92,923.96
ORD025271,CUST01141,REST0008,2025-02-10,11:48,Delivered,Cash,560.67,62.91,34.14,589.44
ORD025272,CUST04204,REST0060,2025-01-23,12:12,Delivered,Card,1762.06,71.72,79.96,1753.82
ORD025273,CUST00039,REST0042,2025-07-05,16:29,Delivered,Cash,1646.89,107.84,239.87,1514.86
ORD025274,CUST01578,REST0095,2025-08-04,18:00,Pending,bKash,1664.84,95.31,207.62,1552.53
ORD025275,CUST02782,REST0005,2025-02-12,16:02,Delivered,bKash,1122.07,53.09,159.9,1015.26
ORD025276,CUST00048,REST0060,2025-12-27,21:07,Delivered,Nagad,1512.73,45.62,222.58,1335.77
ORD025277,CUST02395,REST0005,2025-04-23,10:58,Delivered,bKash,275.39,90.53,68.85,297.07
ORD025278,CUST00835,REST0088,2025-08-19,15:25,Delivered,Nagad,1135.15,140.25,118.25,1157.15
ORD025279,CUST03550,REST0086,2025-04-20,15:08,Delivered,Nagad,976.35,149.11,174.02,951.44
ORD025280,CUST04864,REST0044,2025-05-18,14:29,Pending,bKash,1403.95,70.69,73.39,1401.25
ORD025281,CUST02853,REST0077,2025-04-15,10:42,Delivered,bKash,1567.53,148.78,127.06,1589.25
ORD025282,CUST00936,REST0086,2025-11-12,14:13,Delivered,Nagad,1481.9,63.19,9.98,1535.11
ORD025283,CUST03057,REST0090,2025-05-20,14:16,Delivered,bKash,409.76,71.45,102.44,378.77
ORD025284,CUST00784,REST0065,2025-09-12,20:52,Delivered,Card,1080.75,47.98,50.86,1077.87
ORD025285,CUST02992,REST0081,2025-12-15,22:06,Delivered,bKash,409.5,111.89,102.38,419.01
ORD025286,CUST04114,REST0083,2025-03-16,17:39,Delivered,bKash,836.86,111.88,209.22,739.52
ORD025287,CUST03199,REST0002,2025-08-21,14:01,Delivered,Card,911.63,71.79,33.84,949.58
ORD025288,CUST03404,REST0057,2025-07-31,14:20,Delivered,bKash,829.87,149.6,116.38,863.09
ORD025289,CUST00810,REST0050,2025-02-27,18:07,Delivered,Card,1176.03,138.33,189.01,1125.35
ORD025290,CUST01754,REST0052,2025-02-07,15:37,Delivered,Nagad,811.4,93.66,91.72,813.34
ORD025291,CUST00983,REST0011,2025-09-19,18:55,Delivered,Card,311.55,53.29,77.89,286.95
ORD025292,CUST01084,REST0030,2025-07-31,21:05,Delivered,Nagad,1678.78,35.91,71.61,1643.08
ORD025293,CUST00960,REST0046,2025-05-18,19:17,Delivered,Card,1385.49,81.06,147.49,1319.06
ORD025294,CUST01727,REST0087,2025-10-09,20:38,Delivered,Card,720.5,112.74,180.12,653.12
ORD025295,CUST02820,REST0015,2025-02-27,18:01,Delivered,Card,1440.75,107.44,111.62,1436.57
ORD025296,CUST03696,REST0060,2025-09-30,13:56,Delivered,Cash,980.62,110.41,222.04,868.99
ORD025297,CUST00644,REST0087,2025-02-22,21:01,Delivered,Nagad,1184.11,117.46,151.71,1149.86
ORD025298,CUST03679,REST0012,2025-07-25,12:59,Delivered,bKash,861.87,82.37,189.22,755.02
ORD025299,CUST03896,REST0091,2025-01-05,16:59,Delivered,Card,626.14,102.56,156.54,572.16
ORD025300,CUST00260,REST0006,2025-11-19,13:02,Delivered,bKash,841.56,131.19,41.38,931.37
ORD025301,CUST01156,REST0094,2025-04-17,15:28,Delivered,Card,926.09,130.08,67.58,988.59
ORD025302,CUST03308,REST0005,2025-08-31,15:48,Delivered,bKash,281.61,94.11,70.4,305.32
ORD025303,CUST03843,REST0046,2025-05-28,17:06,Delivered,Nagad,403.2,53.23,100.8,355.63
ORD025304,CUST02103,REST0038,2025-06-28,18:46,Delivered,bKash,676.62,124.65,169.16,632.11
ORD025305,CUST03781,REST0035,2025-06-23,16:29,Delivered,Card,781.47,136.99,195.37,723.09
ORD025306,CUST01107,REST0055,2025-11-19,15:34,Delivered,Nagad,365.14,64.32,88.16,341.3
ORD025307,CUST04606,REST0064,2025-05-19,22:58,Delivered,Nagad,1175.54,87.25,85.95,1176.84
ORD025308,CUST03942,REST0006,2025-06-24,10:53,Delivered,bKash,382.77,35.64,32.7,385.71
ORD025309,CUST03360,REST0014,2025-09-10,13:16,Delivered,Nagad,618.05,55.57,62.87,610.75
ORD025310,CUST01404,REST0052,2025-09-07,11:46,Delivered,bKash,906.66,37.62,71.23,873.05
ORD025311,CUST03386,REST0050,2025-05-16,15:54,Delivered,Card,1663.13,42.91,38.61,1667.43
ORD025312,CUST00457,REST0017,2025-01-22,11:16,Delivered,Card,509.15,114.22,127.29,496.08
ORD025313,CUST01215,REST0009,2025-02-07,14:16,Pending,bKash,482.74,131.41,120.68,493.47
ORD025314,CUST02265,REST0040,2025-01-27,16:49,Delivered,bKash,590.87,148.23,18.24,720.86
ORD025315,CUST00245,REST0095,2025-10-09,15:52,Delivered,Card,510.61,66.54,65.04,512.11
ORD025316,CUST04874,REST0036,2025-10-06,13:32,Delivered,Card,983.6,34.25,23.77,994.08
ORD025317,CUST03104,REST0074,2025-04-30,14:41,Delivered,Card,389.46,55.77,97.36,347.87
ORD025318,CUST04357,REST0091,2025-09-10,22:47,Delivered,bKash,1156.87,45.34,222.54,979.67
ORD025319,CUST04253,REST0049,2025-12-25,22:34,Delivered,bKash,1439.66,131.98,29.35,1542.29
ORD025320,CUST03207,REST0052,2025-03-06,15:06,Delivered,Cash,1630.83,50.79,73.11,1608.51
ORD025321,CUST01794,REST0069,2025-03-15,17:50,Delivered,bKash,386.8,32.51,96.7,322.61
ORD025322,CUST00395,REST0081,2025-10-30,19:38,Delivered,bKash,558.29,68.15,112.76,513.68
ORD025323,CUST03125,REST0031,2025-11-13,20:54,Cancelled,bKash,1464.05,84.06,236.09,1312.02
ORD025324,CUST04408,REST0057,2025-06-23,13:36,Delivered,Card,1657.63,100.95,173.2,1585.38
ORD025325,CUST03258,REST0078,2025-09-17,22:19,Delivered,bKash,740.44,96.75,138.08,699.11
ORD025326,CUST04684,REST0087,2025-10-12,15:37,Delivered,bKash,1189.91,106.83,227.07,1069.67
ORD025327,CUST00964,REST0093,2025-03-14,22:25,Delivered,Card,1314.46,64.82,218.1,1161.18
ORD025328,CUST00604,REST0079,2025-03-20,18:04,Delivered,Cash,1067.77,53.66,58.07,1063.36
ORD025329,CUST00733,REST0047,2025-02-13,18:52,Delivered,bKash,1023.88,104.96,79.91,1048.93
ORD025330,CUST04095,REST0076,2025-08-21,18:38,Delivered,bKash,917.63,135.42,164.91,888.14
ORD025331,CUST03495,REST0097,2025-01-03,13:28,Delivered,Nagad,338.34,129.82,16.71,451.45
ORD025332,CUST01558,REST0060,2025-03-20,16:13,Delivered,Nagad,1591.03,127.22,206.23,1512.02
ORD025333,CUST03281,REST0094,2025-06-30,20:28,Delivered,bKash,1160.25,139.69,12.95,1286.99
ORD025334,CUST01500,REST0022,2025-05-19,21:44,Delivered,Cash,515.0,60.48,80.04,495.44
ORD025335,CUST01469,REST0030,2025-10-30,15:38,Delivered,bKash,1448.83,77.11,106.27,1419.67
ORD025336,CUST01916,REST0032,2025-01-07,13:37,Delivered,Cash,791.97,113.1,33.18,871.89
ORD025337,CUST03397,REST0084,2025-11-20,19:54,Delivered,bKash,1503.97,54.85,131.28,1427.54
ORD025338,CUST00640,REST0038,2025-08-01,17:14,Delivered,bKash,1306.43,44.25,176.95,1173.73
ORD025339,CUST01366,REST0084,2025-01-01,16:59,Delivered,bKash,679.2,54.7,139.52,594.38
ORD025340,CUST00273,REST0002,2025-07-03,21:41,Delivered,Cash,1148.1,132.13,53.77,1226.46
ORD025341,CUST03773,REST0095,2025-09-08,18:59,Delivered,bKash,1314.32,91.11,144.26,1261.17
ORD025342,CUST02476,REST0064,2025-08-03,18:01,Delivered,Card,931.32,90.38,195.88,825.82
ORD025343,CUST00809,REST0050,2025-03-18,22:03,Delivered,bKash,591.22,132.11,147.8,575.53
ORD025344,CUST03820,REST0055,2025-02-12,15:19,Delivered,Cash,784.33,41.05,97.81,727.57
ORD025345,CUST04330,REST0028,2025-06-06,15:37,Delivered,bKash,818.56,105.3,204.64,719.22
ORD025346,CUST02920,REST0003,2025-01-18,22:50,Delivered,Card,696.78,38.35,131.89,603.24
ORD025347,CUST01207,REST0059,2025-12-09,18:17,Delivered,bKash,1797.74,144.08,91.18,1850.64
ORD025348,CUST04187,REST0020,2025-08-08,21:41,Delivered,Nagad,582.71,74.4,72.96,584.15
ORD025349,CUST01133,REST0099,2025-03-14,17:05,Delivered,Nagad,1383.82,103.0,166.26,1320.56
ORD025350,CUST00752,REST0062,2025-07-09,17:54,Delivered,Card,1508.61,53.59,53.46,1508.74
ORD025351,CUST00505,REST0063,2025-12-29,21:45,Cancelled,Nagad,511.3,107.21,127.82,490.69
ORD025352,CUST00179,REST0019,2025-09-19,15:46,Delivered,Nagad,785.88,44.06,72.18,757.76
ORD025353,CUST00808,REST0006,2025-05-24,12:21,Delivered,Nagad,317.52,127.15,62.6,382.07
ORD025354,CUST02145,REST0075,2025-05-09,21:11,Delivered,bKash,1739.07,118.55,199.93,1657.69
ORD025355,CUST00209,REST0045,2025-10-05,11:05,Delivered,bKash,1564.61,121.4,62.06,1623.95
ORD025356,CUST03960,REST0070,2025-10-29,19:13,Delivered,Nagad,769.88,148.82,53.01,865.69
ORD025357,CUST00044,REST0082,2025-07-09,13:17,Delivered,Card,671.27,122.0,167.82,625.45
ORD025358,CUST04842,REST0062,2025-05-31,14:22,Delivered,bKash,1213.94,37.38,111.82,1139.5
ORD025359,CUST02184,REST0078,2025-11-03,22:19,Delivered,bKash,1319.51,109.15,152.5,1276.16
ORD025360,CUST02724,REST0014,2025-04-05,22:18,Delivered,Nagad,452.01,147.34,113.0,486.35
ORD025361,CUST01976,REST0065,2025-02-07,11:04,Delivered,bKash,332.11,73.38,83.03,322.46
ORD025362,CUST03982,REST0054,2025-06-05,18:31,Delivered,bKash,617.8,74.45,15.58,676.67
ORD025363,CUST03975,REST0081,2025-10-27,15:57,Delivered,bKash,436.63,39.53,109.16,367.0
ORD025364,CUST00938,REST0060,2025-12-13,20:25,Delivered,bKash,959.79,128.12,26.05,1061.86
ORD025365,CUST02590,REST0078,2025-02-11,22:48,Delivered,Card,1053.54,62.71,216.49,899.76
ORD025366,CUST04316,REST0031,2025-11-12,21:41,Delivered,bKash,1190.7,89.38,117.36,1162.72
ORD025367,CUST03018,REST0045,2025-05-06,10:51,Delivered,Nagad,1670.89,117.23,163.34,1624.78
ORD025368,CUST01007,REST0074,2025-11-09,12:39,Delivered,Nagad,757.57,111.0,26.5,842.07
ORD025369,CUST02607,REST0097,2025-03-18,10:30,Delivered,Nagad,780.42,70.97,14.64,836.75
ORD025370,CUST03746,REST0069,2025-04-06,13:53,Delivered,bKash,341.93,108.22,85.48,364.67
ORD025371,CUST01912,REST0080,2025-09-20,18:19,Delivered,Nagad,890.64,98.19,59.28,929.55
ORD025372,CUST02808,REST0020,2025-11-03,20:44,Delivered,bKash,741.71,149.1,185.43,705.38
ORD025373,CUST04125,REST0048,2025-08-13,13:11,Delivered,Card,1556.12,146.36,142.46,1560.02
ORD025374,CUST00762,REST0022,2025-04-21,16:40,Delivered,bKash,1615.57,53.91,146.74,1522.74
ORD025375,CUST04217,REST0040,2025-08-26,17:49,Delivered,Nagad,1405.55,117.02,117.0,1405.57
ORD025376,CUST00015,REST0081,2025-07-24,19:45,Delivered,Nagad,689.03,127.62,172.26,644.39
ORD025377,CUST02268,REST0050,2025-10-15,17:09,Delivered,Cash,441.37,66.02,52.87,454.52
ORD025378,CUST04403,REST0050,2025-09-20,18:52,Delivered,bKash,1145.34,144.08,0.44,1288.98
ORD025379,CUST04920,REST0009,2025-03-17,21:41,Delivered,Nagad,1698.01,53.89,159.9,1592.0
ORD025380,CUST04568,REST0073,2025-05-23,10:01,Delivered,bKash,472.83,69.21,11.1,530.94
ORD025381,CUST01706,REST0079,2025-11-11,21:55,Delivered,Card,1625.71,91.46,143.82,1573.35
ORD025382,CUST02735,REST0052,2025-03-26,16:15,Delivered,bKash,1276.14,141.17,242.41,1174.9
ORD025383,CUST03904,REST0046,2025-09-09,14:44,Delivered,bKash,806.76,106.64,201.69,711.71
ORD025384,CUST03701,REST0078,2025-11-29,18:46,Delivered,Card,1728.92,65.44,238.96,1555.4
ORD025385,CUST02397,REST0073,2025-08-20,14:40,Delivered,Card,408.9,109.26,4.84,513.32
ORD025386,CUST04098,REST0009,2025-10-22,22:43,Delivered,Cash,576.06,98.15,144.01,530.2
ORD025387,CUST01056,REST0033,2025-11-15,11:49,Delivered,Cash,1033.7,133.75,153.78,1013.67
ORD025388,CUST04975,REST0057,2025-05-10,14:06,Delivered,bKash,1373.09,37.07,164.17,1245.99
ORD025389,CUST01334,REST0031,2025-10-12,18:57,Delivered,Nagad,1404.11,102.83,149.34,1357.6
ORD025390,CUST03337,REST0074,2025-11-13,10:54,Delivered,Nagad,605.63,94.87,151.41,549.09
ORD025391,CUST02323,REST0074,2025-01-29,16:18,Delivered,Nagad,1181.17,76.28,174.39,1083.06
ORD025392,CUST00646,REST0039,2025-08-16,12:20,Delivered,Card,1316.3,96.52,47.33,1365.49
ORD025393,CUST02402,REST0069,2025-10-21,22:24,Delivered,bKash,559.36,51.72,21.36,589.72
ORD025394,CUST04538,REST0082,2025-01-07,19:50,Delivered,Card,1081.46,36.5,2.89,1115.07
ORD025395,CUST02817,REST0053,2025-01-30,13:50,Delivered,Nagad,651.17,71.57,162.79,559.95
ORD025396,CUST03469,REST0097,2025-08-03,13:11,Delivered,Nagad,1215.4,141.54,120.52,1236.42
ORD025397,CUST02822,REST0082,2025-04-25,21:17,Delivered,bKash,689.25,131.02,172.31,647.96
ORD025398,CUST00611,REST0058,2025-08-03,19:00,Delivered,Nagad,1302.63,148.35,69.97,1381.01
ORD025399,CUST01181,REST0076,2025-06-13,11:40,Delivered,Cash,1653.02,95.02,0.89,1747.15
ORD025400,CUST04290,REST0089,2025-06-19,12:14,Delivered,Card,1096.95,54.97,93.04,1058.88
ORD025401,CUST03146,REST0064,2025-08-09,12:53,Delivered,Card,679.98,101.75,170.0,611.73
ORD025402,CUST04521,REST0027,2025-09-17,21:14,Delivered,Card,973.58,139.12,148.37,964.33
ORD025403,CUST01831,REST0009,2025-07-31,22:55,Delivered,bKash,1228.1,59.09,112.7,1174.49
ORD025404,CUST00825,REST0049,2025-09-18,16:04,Delivered,Nagad,826.14,99.68,43.83,881.99
ORD025405,CUST04733,REST0064,2025-10-29,19:16,Delivered,Cash,866.17,50.86,10.93,906.1
ORD025406,CUST03740,REST0077,2025-11-27,22:34,Delivered,bKash,1546.16,96.53,111.0,1531.69
ORD025407,CUST02591,REST0063,2025-05-10,20:28,Delivered,Nagad,1382.08,100.09,191.63,1290.54
ORD025408,CUST00013,REST0022,2025-04-15,22:05,Delivered,bKash,1665.89,46.46,109.41,1602.94
ORD025409,CUST03123,REST0002,2025-02-23,17:28,Delivered,Nagad,290.15,85.73,72.54,303.34
ORD025410,CUST04673,REST0039,2025-04-18,17:25,Delivered,Cash,953.31,43.63,238.33,758.61
ORD025411,CUST04653,REST0057,2025-11-11,18:55,Delivered,Cash,1413.63,37.35,64.58,1386.4
ORD025412,CUST00625,REST0079,2025-10-16,11:10,Delivered,Card,528.82,79.12,51.82,556.12
ORD025413,CUST02028,REST0023,2025-09-12,19:42,Delivered,Cash,504.81,124.17,126.2,502.78
ORD025414,CUST04661,REST0062,2025-10-05,17:00,Delivered,Card,1354.65,81.1,69.57,1366.18
ORD025415,CUST04537,REST0013,2025-02-16,21:15,Delivered,bKash,1255.74,43.87,108.95,1190.66
ORD025416,CUST01306,REST0047,2025-05-14,15:28,Delivered,Cash,1143.53,101.56,18.04,1227.05
ORD025417,CUST00144,REST0020,2025-01-24,13:11,Delivered,bKash,1764.58,99.1,1.56,1862.12
ORD025418,CUST02828,REST0013,2025-04-27,13:14,Delivered,bKash,1014.04,119.75,148.22,985.57
ORD025419,CUST03830,REST0055,2025-08-27,18:45,Delivered,bKash,275.68,65.5,68.92,272.26
ORD025420,CUST00272,REST0027,2025-11-03,21:36,Delivered,Cash,1603.91,118.07,189.12,1532.86
ORD025421,CUST03124,REST0081,2025-02-10,13:54,Delivered,bKash,1065.94,36.94,130.77,972.11
ORD025422,CUST02042,REST0031,2025-09-07,11:55,Delivered,bKash,905.25,88.64,83.46,910.43
ORD025423,CUST02643,REST0090,2025-11-19,14:09,Delivered,Nagad,1417.11,140.92,0.18,1557.85
ORD025424,CUST01530,REST0022,2025-03-30,11:16,Delivered,bKash,1498.26,74.65,187.27,1385.64
ORD025425,CUST02636,REST0032,2025-04-02,14:14,Delivered,bKash,1015.5,141.22,99.03,1057.69
ORD025426,CUST02414,REST0064,2025-03-22,16:49,Delivered,bKash,1558.16,79.88,90.66,1547.38
ORD025427,CUST00664,REST0022,2025-05-10,11:24,Delivered,Card,1760.46,30.0,13.07,1777.39
ORD025428,CUST00453,REST0062,2025-04-01,18:07,Delivered,bKash,1161.66,47.62,9.34,1199.94
ORD025429,CUST02544,REST0092,2025-04-10,22:56,Delivered,Nagad,498.99,84.82,124.75,459.06
ORD025430,CUST04696,REST0047,2025-03-19,10:21,Delivered,bKash,1204.47,35.1,168.03,1071.54
ORD025431,CUST04285,REST0001,2025-02-12,19:06,Delivered,Card,289.5,85.98,1.4,374.08
ORD025432,CUST03632,REST0068,2025-05-03,20:08,Delivered,bKash,836.99,89.21,203.07,723.13
ORD025433,CUST03972,REST0080,2025-10-15,18:02,Delivered,bKash,474.21,55.31,118.55,410.97
ORD025434,CUST01232,REST0043,2025-01-23,13:53,Delivered,Cash,1173.35,78.28,227.39,1024.24
ORD025435,CUST04580,REST0087,2025-05-24,12:55,Delivered,Card,415.82,83.96,88.95,410.83
