delivery_id,order_id,delivery_partner_id,pickup_time,delivery_time,estimated_minutes,actual_minutes,delivery_status,distance_km
DEL028216,ORD028634,RIDER0217,2025-01-27 20:18:00,2025-01-27 21:20:00,56,62,Late,12.52
DEL028217,ORD028635,RIDER0022,2025-07-01 10:08:00,2025-07-01 10:49:00,48,41,On Time,14.98
DEL028218,ORD028636,RIDER0209,2025-03-24 11:08:00,2025-03-24 11:46:00,40,38,On Time,1.42
DEL028219,ORD028637,RIDER0300,2025-06-08 16:32:00,2025-06-08 17:10:00,39,38,On Time,5.98
DEL028220,ORD028638,RIDER0148,2025-08-18 07:34:00,2025-08-18 08:08:00,32,34,Late,6.71
DEL028221,ORD028639,RIDER0068,2025-08-23 18:40:00,2025-08-23 19:19:00,38,39,Late,14.95
DEL028222,ORD028640,RIDER0227,2025-10-15 20:13:00,2025-10-15 20:59:00,40,46,Late,2.0
DEL028223,ORD028641,RIDER0109,2025-01-18 14:27:00,2025-01-18 15:05:00,32,38,Late,14.5
DEL028224,ORD028642,RIDER0064,2025-10-11 07:37:00,2025-10-11 08:04:00,44,27,On Time,2.54
DEL028225,ORD028643,RIDER0009,2025-03-12 03:29:00,2025-03-12 04:14:00,54,45,On Time,6.93
DEL028226,ORD028644,RIDER0022,2025-08-03 10:42:00,2025-08-03 11:17:00,34,35,Late,13.01
DEL028227,ORD028645,RIDER0085,2025-04-27 20:02:00,2025-04-27 20:49:00,37,47,Late,3.27
DEL028228,ORD028646,RIDER0069,2025-04-10 22:20:00,2025-04-10 23:19:00,45,59,Late,5.24
DEL028229,ORD028647,RIDER0054,2025-03-29 20:49:00,2025-03-29 21:28:00,26,39,Late,14.48
DEL028230,ORD028648,RIDER0193,2025-12-14 22:00:00,2025-12-14 22:48:00,41,48,Late,2.3
DEL028231,ORD028649,RIDER0199,2025-06-02 12:50:00,2025-06-02 13:53:00,60,63,Late,7.43
DEL028232,ORD028650,RIDER0208,2025-10-22 20:55:00,2025-10-22 21:51:00,57,56,On Time,13.82
DEL028233,ORD028651,RIDER0257,2025-06-26 16:20:00,2025-06-26 16:50:00,52,30,On Time,14.53
DEL028234,ORD028652,RIDER0257,2025-05-12 17:01:00,2025-05-12 17:29:00,45,28,On Time,8.28
DEL028235,ORD028653,RIDER0197,2025-11-04 09:23:00,2025-11-04 10:03:00,38,40,Late,7.01
DEL028236,ORD028654,RIDER0284,2025-05-02 13:57:00,2025-05-02 14:34:00,47,37,On Time,8.51
DEL028237,ORD028655,RIDER0194,2025-07-30 15:27:00,2025-07-30 16:18:00,53,51,On Time,11.23
DEL028238,ORD028656,RIDER0173,2025-03-09 11:29:00,2025-03-09 11:43:00,29,14,On Time,3.42
DEL028239,ORD028657,RIDER0255,2025-02-26 06:00:00,2025-02-26 06:56:00,56,56,On Time,14.14
DEL028240,ORD028658,RIDER0202,2025-01-13 13:40:00,2025-01-13 14:25:00,39,45,Late,14.45
DEL028241,ORD028659,RIDER0162,2025-07-12 10:47:00,2025-07-12 11:20:00,29,33,Late,12.25
DEL028242,ORD028660,RIDER0182,2025-03-04 00:22:00,2025-03-04 01:21:00,49,59,Late,4.64
DEL028243,ORD028661,RIDER0298,2025-11-23 23:45:00,2025-11-24 01:03:00,60,78,Late,12.61
DEL028244,ORD028662,RIDER0069,2025-06-02 16:24:00,2025-06-02 17:05:00,33,41,Late,8.48
DEL028245,ORD028663,RIDER0133,2025-01-23 02:13:00,2025-01-23 02:56:00,44,43,On Time,4.7
DEL028246,ORD028664,RIDER0255,2025-01-30 23:53:00,2025-01-31 00:48:00,43,55,Late,8.65
DEL028247,ORD028665,RIDER0275,2025-07-08 21:30:00,2025-07-08 22:30:00,35,60,Late,11.22
DEL028248,ORD028667,RIDER0102,2025-04-19 05:38:00,2025-04-19 06:25:00,57,47,On Time,5.93
DEL028249,ORD028668,RIDER0156,2025-12-19 07:44:00,2025-12-19 08:08:00,40,24,On Time,1.99
DEL028250,ORD028669,RIDER0265,2025-03-01 05:19:00,2025-03-01 06:06:00,57,47,On Time,8.05
DEL028251,ORD028670,RIDER0171,2025-03-07 13:06:00,2025-03-07 13:51:00,42,45,Late,6.34
DEL028252,ORD028671,RIDER0042,2025-06-15 04:24:00,2025-06-15 05:28:00,41,64,Late,8.15
DEL028253,ORD028672,RIDER0152,2025-05-21 23:33:00,2025-05-22 00:35:00,59,62,Late,13.46
DEL028254,ORD028673,RIDER0045,2025-02-21 17:44:00,2025-02-21 18:20:00,40,36,On Time,1.65
DEL028255,ORD028674,RIDER0007,2025-06-29 00:39:00,2025-06-29 01:20:00,37,41,Late,7.82
DEL028256,ORD028675,RIDER0127,2025-02-01 11:07:00,2025-02-01 11:51:00,50,44,On Time,2.33
DEL028257,ORD028676,RIDER0190,2025-08-02 08:19:00,2025-08-02 08:54:00,42,35,On Time,2.76
DEL028258,ORD028677,RIDER0263,2025-09-22 21:58:00,2025-09-22 22:42:00,54,44,On Time,4.36
DEL028259,ORD028678,RIDER0184,2025-01-17 20:27:00,2025-01-17 21:11:00,52,44,On Time,13.39
DEL028260,ORD028679,RIDER0034,2025-05-06 22:35:00,2025-05-06 23:16:00,26,41,Late,5.78
DEL028261,ORD028680,RIDER0252,2025-03-23 05:57:00,2025-03-23 06:18:00,40,21,On Time,3.66
DEL028262,ORD028681,RIDER0133,2025-02-09 19:36:00,2025-02-09 19:48:00,26,12,On Time,4.94
DEL028263,ORD028683,RIDER0167,2025-08-07 19:12:00,2025-08-07 19:26:00,25,14,On Time,13.34
DEL028264,ORD028684,RIDER0184,2025-07-01 13:34:00,2025-07-01 14:21:00,47,47,On Time,2.5
DEL028265,ORD028685,RIDER0190,2025-06-05 07:40:00,2025-06-05 08:01:00,45,21,On Time,5.54
DEL028266,ORD028686,RIDER0259,2025-06-27 09:25:00,2025-06-27 10:01:00,41,36,On Time,7.04
DEL028267,ORD028687,RIDER0158,2025-01-18 09:41:00,2025-01-18 10:00:00,26,19,On Time,14.87
DEL028268,ORD028688,RIDER0086,2025-05-21 14:39:00,2025-05-21 15:07:00,45,28,On Time,13.01
DEL028269,ORD028689,RIDER0264,2025-06-10 04:42:00,2025-06-10 05:47:00,45,65,Late,8.06
DEL028270,ORD028690,RIDER0225,2025-08-02 11:32:00,2025-08-02 12:11:00,29,39,Late,12.05
DEL028271,ORD028691,RIDER0256,2025-08-10 09:47:00,2025-08-10 10:17:00,55,30,On Time,14.37
DEL028272,ORD028692,RIDER0092,2025-09-19 09:17:00,2025-09-19 09:54:00,36,37,Late,4.98
DEL028273,ORD028693,RIDER0004,2025-02-14 13:28:00,2025-02-14 14:21:00,40,53,Late,9.79
DEL028274,ORD028694,RIDER0199,2025-07-06 03:33:00,2025-07-06 04:09:00,34,36,Late,4.53
DEL028275,ORD028695,RIDER0170,2025-12-20 02:43:00,2025-12-20 04:00:00,57,77,Late,6.96
DEL028276,ORD028696,RIDER0064,2025-08-29 02:56:00,2025-08-29 03:30:00,37,34,On Time,7.55
DEL028277,ORD028697,RIDER0035,2025-08-13 10:13:00,2025-08-13 10:46:00,42,33,On Time,3.21
DEL028278,ORD028698,RIDER0211,2025-11-30 05:39:00,2025-11-30 06:36:00,59,57,On Time,4.9
DEL028279,ORD028699,RIDER0137,2025-02-17 16:56:00,2025-02-17 17:42:00,44,46,Late,11.26
DEL028280,ORD028700,RIDER0170,2025-04-21 23:16:00,2025-04-22 00:23:00,50,67,Late,10.92
DEL028281,ORD028701,RIDER0120,2025-03-24 21:15:00,2025-03-24 21:36:00,48,21,On Time,11.91
DEL028282,ORD028702,RIDER0161,2025-04-14 08:11:00,2025-04-14 08:50:00,27,39,Late,4.46
DEL028283,ORD028703,RIDER0178,2025-03-15 22:08:00,2025-03-15 22:57:00,56,49,On Time,9.37
DEL028284,ORD028704,RIDER0259,2025-02-24 10:50:00,2025-02-24 11:38:00,41,48,Late,4.58
DEL028285,ORD028705,RIDER0157,2025-11-13 23:08:00,2025-11-13 23:52:00,50,44,On Time,3.66
DEL028286,ORD028706,RIDER0190,2025-01-02 06:10:00,2025-01-02 06:57:00,48,47,On Time,5.87
DEL028287,ORD028707,RIDER0242,2025-08-30 06:15:00,2025-08-30 06:31:00,28,16,On Time,12.38
DEL028288,ORD028708,RIDER0125,2025-09-15 15:12:00,2025-09-15 16:04:00,52,52,On Time,14.09
DEL028289,ORD028709,RIDER0174,2025-11-28 21:38:00,2025-11-28 22:26:00,45,48,Late,3.64
DEL028290,ORD028710,RIDER0087,2025-01-10 23:33:00,2025-01-11 00:27:00,53,54,Late,12.48
DEL028291,ORD028711,RIDER0165,2025-03-17 00:29:00,2025-03-17 00:41:00,27,12,On Time,7.8
DEL028292,ORD028712,RIDER0041,2025-09-15 08:11:00,2025-09-15 08:44:00,33,33,On Time,14.69
DEL028293,ORD028713,RIDER0240,2025-05-01 04:14:00,2025-05-01 05:24:00,50,70,Late,10.49
DEL028294,ORD028714,RIDER0275,2025-11-17 14:51:00,2025-11-17 15:09:00,33,18,On Time,6.67
DEL028295,ORD028715,RIDER0293,2025-08-03 09:02:00,2025-08-03 09:49:00,50,47,On Time,9.91
DEL028296,ORD028716,RIDER0217,2025-09-02 03:59:00,2025-09-02 04:41:00,35,42,Late,13.44
DEL028297,ORD028717,RIDER0078,2025-12-03 00:05:00,2025-12-03 00:41:00,40,36,On Time,11.02
DEL028298,ORD028718,RIDER0286,2025-06-29 04:43:00,2025-06-29 05:33:00,34,50,Late,2.29
DEL028299,ORD028719,RIDER0155,2025-12-07 04:58:00,2025-12-07 05:10:00,27,12,On Time,11.35
DEL028300,ORD028720,RIDER0061,2025-10-27 07:12:00,2025-10-27 07:37:00,27,25,On Time,4.52
DEL028301,ORD028721,RIDER0098,2025-10-17 14:36:00,2025-10-17 14:56:00,28,20,On Time,14.18
DEL028302,ORD028722,RIDER0235,2025-03-14 00:36:00,2025-03-14 01:11:00,40,35,On Time,7.08
DEL028303,ORD028723,RIDER0039,2025-07-28 07:04:00,2025-07-28 07:41:00,45,37,On Time,0.9
DEL028304,ORD028724,RIDER0043,2025-08-29 12:17:00,2025-08-29 12:49:00,33,32,On Time,9.8
DEL028305,ORD028725,RIDER0008,2025-12-28 05:38:00,2025-12-28 05:58:00,47,20,On Time,11.53
DEL028306,ORD028726,RIDER0277,2025-06-22 00:59:00,2025-06-22 01:11:00,26,12,On Time,7.51
DEL028307,ORD028727,RIDER0101,2025-01-05 21:14:00,2025-01-05 21:51:00,32,37,Late,7.79
DEL028308,ORD028728,RIDER0290,2025-08-05 02:58:00,2025-08-05 03:50:00,53,52,On Time,14.81
DEL028309,ORD028729,RIDER0182,2025-08-02 20:01:00,2025-08-02 20:40:00,40,39,On Time,11.77
DEL028310,ORD028730,RIDER0138,2025-11-21 12:48:00,2025-11-21 13:28:00,36,40,Late,10.4
DEL028311,ORD028731,RIDER0204,2025-11-06 07:07:00,2025-11-06 07:42:00,52,35,On Time,6.56
DEL028312,ORD028732,RIDER0031,2025-02-07 06:34:00,2025-02-07 07:00:00,36,26,On Time,14.36
DEL028313,ORD028733,RIDER0285,2025-03-02 05:50:00,2025-03-02 06:40:00,47,50,Late,14.96
DEL028314,ORD028734,RIDER0008,2025-04-05 22:54:00,2025-04-05 23:53:00,56,59,Late,9.97
DEL028315,ORD028735,RIDER0002,2025-08-21 23:46:00,2025-08-22 00:35:00,48,49,Late,13.1
DEL028316,ORD028736,RIDER0036,2025-10-04 23:54:00,2025-10-05 00:59:00,53,65,Late,1.91
DEL028317,ORD028737,RIDER0018,2025-02-05 02:11:00,2025-02-05 02:56:00,39,45,Late,14.87
DEL028318,ORD028738,RIDER0231,2025-01-01 07:09:00,2025-01-01 07:47:00,29,38,Late,14.53
DEL028319,ORD028739,RIDER0289,2025-05-30 12:00:00,2025-05-30 12:59:00,52,59,Late,10.05
DEL028320,ORD028740,RIDER0213,2025-08-03 01:55:00,2025-08-03 03:02:00,59,67,Late,11.15
DEL028321,ORD028741,RIDER0011,2025-02-15 09:15:00,2025-02-15 10:12:00,51,57,Late,3.61
DEL028322,ORD028742,RIDER0057,2025-03-06 23:10:00,2025-03-07 00:01:00,38,51,Late,5.21
DEL028323,ORD028743,RIDER0173,2025-01-06 04:06:00,2025-01-06 04:47:00,35,41,Late,11.91
DEL028324,ORD028744,RIDER0204,2025-03-22 23:40:00,2025-03-23 00:06:00,48,26,On Time,9.18
DEL028325,ORD028745,RIDER0061,2025-07-08 06:34:00,2025-07-08 07:21:00,46,47,Late,13.36
DEL028326,ORD028746,RIDER0233,2025-05-31 15:52:00,2025-05-31 16:38:00,53,46,On Time,13.15
DEL028327,ORD028747,RIDER0087,2025-05-28 18:48:00,2025-05-28 19:00:00,30,12,On Time,4.12
DEL028328,ORD028748,RIDER0087,2025-01-28 17:33:00,2025-01-28 18:02:00,31,29,On Time,6.83
DEL028329,ORD028749,RIDER0061,2025-06-14 01:35:00,2025-06-14 02:17:00,38,42,Late,10.89
DEL028330,ORD028750,RIDER0253,2025-05-15 14:35:00,2025-05-15 15:28:00,59,53,On Time,0.92
DEL028331,ORD028751,RIDER0259,2025-09-11 15:54:00,2025-09-11 16:45:00,48,51,Late,5.35
DEL028332,ORD028752,RIDER0031,2025-11-01 17:41:00,2025-11-01 18:26:00,52,45,On Time,5.91
DEL028333,ORD028753,RIDER0189,2025-07-31 14:55:00,2025-07-31 15:56:00,52,61,Late,13.77
DEL028334,ORD028754,RIDER0003,2025-10-07 07:34:00,2025-10-07 08:07:00,32,33,Late,14.96
DEL028335,ORD028755,RIDER0221,2025-03-21 19:45:00,2025-03-21 20:10:00,35,25,On Time,11.32
DEL028336,ORD028756,RIDER0258,2025-09-26 02:09:00,2025-09-26 02:29:00,28,20,On Time,7.82
DEL028337,ORD028757,RIDER0208,2025-12-14 00:46:00,2025-12-14 01:20:00,43,34,On Time,3.87
DEL028338,ORD028758,RIDER0153,2025-01-15 04:23:00,2025-01-15 04:35:00,30,12,On Time,10.29
DEL028339,ORD028759,RIDER0098,2025-03-28 20:35:00,2025-03-28 21:19:00,40,44,Late,4.72
DEL028340,ORD028760,RIDER0056,2025-08-11 14:44:00,2025-08-11 15:32:00,49,48,On Time,14.33
DEL028341,ORD028761,RIDER0126,2025-11-21 04:54:00,2025-11-21 05:43:00,39,49,Late,5.36
DEL028342,ORD028762,RIDER0098,2025-04-01 15:13:00,2025-04-01 16:21:00,53,68,Late,6.04
DEL028343,ORD028763,RIDER0116,2025-11-12 17:44:00,2025-11-12 18:24:00,32,40,Late,7.8
DEL028344,ORD028764,RIDER0243,2025-09-23 10:39:00,2025-09-23 11:08:00,38,29,On Time,2.69
DEL028345,ORD028765,RIDER0170,2025-11-03 16:15:00,2025-11-03 16:54:00,40,39,On Time,7.95
DEL028346,ORD028766,RIDER0004,2025-11-16 06:50:00,2025-11-16 07:21:00,37,31,On Time,3.87
DEL028347,ORD028767,RIDER0067,2025-04-16 17:48:00,2025-04-16 18:46:00,60,58,On Time,4.68
DEL028348,ORD028768,RIDER0265,2025-09-10 16:27:00,2025-09-10 17:29:00,45,62,Late,3.18
DEL028349,ORD028769,RIDER0157,2025-07-18 19:16:00,2025-07-18 20:09:00,48,53,Late,6.09
DEL028350,ORD028770,RIDER0047,2025-02-25 22:54:00,2025-02-25 23:17:00,32,23,On Time,14.98
DEL028351,ORD028771,RIDER0251,2025-08-27 05:05:00,2025-08-27 05:28:00,32,23,On Time,13.13
DEL028352,ORD028772,RIDER0275,2025-12-13 10:51:00,2025-12-13 11:24:00,52,33,On Time,9.04
DEL028353,ORD028773,RIDER0142,2025-12-07 18:16:00,2025-12-07 18:54:00,27,38,Late,0.96
DEL028354,ORD028774,RIDER0217,2025-12-29 00:27:00,2025-12-29 00:53:00,29,26,On Time,11.52
DEL028355,ORD028775,RIDER0061,2025-08-06 13:14:00,2025-08-06 13:53:00,59,39,On Time,13.81
DEL028356,ORD028776,RIDER0132,2025-07-31 11:06:00,2025-07-31 11:37:00,32,31,On Time,6.84
DEL028357,ORD028777,RIDER0117,2025-07-08 00:32:00,2025-07-08 01:24:00,41,52,Late,4.74
DEL028358,ORD028778,RIDER0269,2025-12-01 15:48:00,2025-12-01 16:34:00,32,46,Late,14.26
DEL028359,ORD028779,RIDER0041,2025-12-31 04:07:00,2025-12-31 04:50:00,33,43,Late,3.39
DEL028360,ORD028780,RIDER0284,2025-04-12 01:19:00,2025-04-12 01:39:00,28,20,On Time,6.59
DEL028361,ORD028781,RIDER0042,2025-05-23 00:16:00,2025-05-23 00:28:00,30,12,On Time,1.33
DEL028362,ORD028782,RIDER0244,2025-10-12 17:13:00,2025-10-12 17:31:00,26,18,On Time,3.94
DEL028363,ORD028783,RIDER0102,2025-03-11 17:27:00,2025-03-11 18:23:00,59,56,On Time,14.82
DEL028364,ORD028784,RIDER0243,2025-12-02 00:38:00,2025-12-02 01:10:00,58,32,On Time,13.3
DEL028365,ORD028785,RIDER0037,2025-03-06 21:18:00,2025-03-06 22:22:00,57,64,Late,7.13
DEL028366,ORD028786,RIDER0255,2025-07-17 02:56:00,2025-07-17 03:50:00,53,54,Late,4.79
DEL028367,ORD028787,RIDER0124,2025-01-16 03:04:00,2025-01-16 03:34:00,47,30,On Time,5.71
DEL028368,ORD028788,RIDER0046,2025-11-06 04:46:00,2025-11-06 05:26:00,39,40,Late,5.87
DEL028369,ORD028789,RIDER0026,2025-12-19 07:41:00,2025-12-19 08:21:00,40,40,On Time,13.33
DEL028370,ORD028790,RIDER0034,2025-09-20 06:08:00,2025-09-20 06:34:00,28,26,On Time,11.69
DEL028371,ORD028791,RIDER0087,2025-03-01 13:29:00,2025-03-01 14:37:00,41,68,Late,1.29
DEL028372,ORD028792,RIDER0029,2025-01-10 22:51:00,2025-01-10 23:33:00,49,42,On Time,10.67
DEL028373,ORD028793,RIDER0258,2025-11-05 22:16:00,2025-11-05 22:53:00,42,37,On Time,10.18
DEL028374,ORD028794,RIDER0020,2025-01-08 19:18:00,2025-01-08 19:40:00,38,22,On Time,13.01
DEL028375,ORD028795,RIDER0251,2025-12-07 23:00:00,2025-12-07 23:54:00,53,54,Late,8.29
DEL028376,ORD028796,RIDER0204,2025-03-31 09:47:00,2025-03-31 10:13:00,48,26,On Time,1.6
DEL028377,ORD028797,RIDER0002,2025-02-06 00:49:00,2025-02-06 01:32:00,47,43,On Time,2.57
DEL028378,ORD028798,RIDER0270,2025-03-25 19:00:00,2025-03-25 19:20:00,36,20,On Time,1.65
DEL028379,ORD028799,RIDER0042,2025-08-22 09:45:00,2025-08-22 10:37:00,55,52,On Time,6.35
DEL028380,ORD028800,RIDER0291,2025-09-07 17:48:00,2025-09-07 18:43:00,51,55,Late,11.99
DEL028381,ORD028801,RIDER0216,2025-08-28 17:08:00,2025-08-28 17:44:00,50,36,On Time,5.54
DEL028382,ORD028802,RIDER0027,2025-04-14 01:53:00,2025-04-14 02:26:00,30,33,Late,13.54
DEL028383,ORD028803,RIDER0068,2025-07-30 14:23:00,2025-07-30 15:02:00,32,39,Late,7.12
DEL028384,ORD028804,RIDER0099,2025-08-13 08:18:00,2025-08-13 09:09:00,53,51,On Time,13.45
DEL028385,ORD028805,RIDER0060,2025-10-06 00:26:00,2025-10-06 00:57:00,43,31,On Time,5.97
DEL028386,ORD028806,RIDER0029,2025-06-15 18:58:00,2025-06-15 19:46:00,36,48,Late,12.89
DEL028387,ORD028807,RIDER0100,2025-10-28 03:05:00,2025-10-28 03:36:00,29,31,Late,4.32
DEL028388,ORD028808,RIDER0251,2025-02-15 05:54:00,2025-02-15 06:28:00,30,34,Late,11.04
DEL028389,ORD028809,RIDER0074,2025-01-02 11:56:00,2025-01-02 12:34:00,39,38,On Time,14.48
DEL028390,ORD028810,RIDER0037,2025-06-25 05:50:00,2025-06-25 06:37:00,51,47,On Time,5.05
DEL028391,ORD028811,RIDER0103,2025-09-30 07:38:00,2025-09-30 08:05:00,31,27,On Time,7.63
DEL028392,ORD028812,RIDER0030,2025-04-28 00:26:00,2025-04-28 01:08:00,50,42,On Time,4.69
DEL028393,ORD028813,RIDER0199,2025-09-29 11:38:00,2025-09-29 12:17:00,32,39,Late,3.98
DEL028394,ORD028814,RIDER0199,2025-06-22 11:55:00,2025-06-22 12:42:00,56,47,On Time,8.56
DEL028395,ORD028815,RIDER0097,2025-10-31 10:37:00,2025-10-31 11:15:00,40,38,On Time,12.97
DEL028396,ORD028816,RIDER0208,2025-06-01 19:07:00,2025-06-01 19:51:00,54,44,On Time,11.36
DEL028397,ORD028817,RIDER0008,2025-12-17 13:54:00,2025-12-17 14:44:00,41,50,Late,1.05
DEL028398,ORD028818,RIDER0147,2025-07-12 12:56:00,2025-07-12 13:28:00,47,32,On Time,11.58
DEL028399,ORD028819,RIDER0155,2025-04-02 08:46:00,2025-04-02 09:42:00,39,56,Late,4.72
DEL028400,ORD028820,RIDER0148,2025-06-10 17:02:00,2025-06-10 17:55:00,49,53,Late,8.1
DEL028401,ORD028821,RIDER0091,2025-04-16 22:53:00,2025-04-16 23:20:00,34,27,On Time,11.01
DEL028402,ORD028822,RIDER0160,2025-08-17 04:09:00,2025-08-17 04:32:00,34,23,On Time,2.46
DEL028403,ORD028823,RIDER0251,2025-04-13 03:33:00,2025-04-13 04:15:00,30,42,Late,6.39
DEL028404,ORD028824,RIDER0142,2025-05-12 02:41:00,2025-05-12 03:24:00,32,43,Late,10.1
DEL028405,ORD028825,RIDER0109,2025-09-14 04:09:00,2025-09-14 05:04:00,51,55,Late,14.66
DEL028406,ORD028826,RIDER0052,2025-10-16 04:49:00,2025-10-16 05:43:00,53,54,Late,5.65
DEL028407,ORD028827,RIDER0220,2025-04-11 02:13:00,2025-04-11 03:02:00,48,49,Late,9.49
DEL028408,ORD028828,RIDER0298,2025-10-28 02:03:00,2025-10-28 03:01:00,49,58,Late,12.72
DEL028409,ORD028829,RIDER0251,2025-01-21 08:30:00,2025-01-21 09:20:00,40,50,Late,3.01
DEL028410,ORD028830,RIDER0111,2025-09-06 01:07:00,2025-09-06 01:46:00,46,39,On Time,9.85
DEL028411,ORD028831,RIDER0270,2025-07-11 22:38:00,2025-07-11 23:11:00,25,33,Late,6.52
DEL028412,ORD028832,RIDER0091,2025-03-14 04:09:00,2025-03-14 04:44:00,32,35,Late,1.19
DEL028413,ORD028833,RIDER0041,2025-11-09 16:29:00,2025-11-09 17:53:00,58,84,Late,2.1
DEL028414,ORD028834,RIDER0084,2025-06-17 22:11:00,2025-06-17 22:52:00,44,41,On Time,4.59
DEL028415,ORD028835,RIDER0152,2025-03-03 21:03:00,2025-03-03 21:29:00,32,26,On Time,13.68
DEL028416,ORD028836,RIDER0211,2025-06-20 02:46:00,2025-06-20 03:19:00,37,33,On Time,1.39
DEL028417,ORD028837,RIDER0010,2025-05-01 22:25:00,2025-05-01 23:25:00,57,60,Late,13.19
DEL028418,ORD028838,RIDER0042,2025-08-04 13:49:00,2025-08-04 14:02:00,36,13,On Time,9.48
DEL028419,ORD028839,RIDER0101,2025-06-23 18:05:00,2025-06-23 19:07:00,59,62,Late,11.94
DEL028420,ORD028840,RIDER0036,2025-01-24 16:34:00,2025-01-24 17:18:00,35,44,Late,10.66
DEL028421,ORD028841,RIDER0191,2025-05-18 23:36:00,2025-05-19 00:40:00,51,64,Late,4.46
DEL028422,ORD028842,RIDER0266,2025-04-09 02:43:00,2025-04-09 03:24:00,31,41,Late,4.34
DEL028423,ORD028843,RIDER0237,2025-11-20 04:55:00,2025-11-20 05:13:00,27,18,On Time,6.11
DEL028424,ORD028844,RIDER0198,2025-02-26 14:12:00,2025-02-26 14:54:00,29,42,Late,10.12
DEL028425,ORD028845,RIDER0103,2025-09-04 15:40:00,2025-09-04 16:12:00,42,32,On Time,2.71
DEL028426,ORD028846,RIDER0144,2025-06-21 04:45:00,2025-06-21 05:19:00,26,34,Late,8.8
DEL028427,ORD028847,RIDER0072,2025-07-20 01:20:00,2025-07-20 02:11:00,31,51,Late,14.58
DEL028428,ORD028848,RIDER0172,2025-11-27 23:03:00,2025-11-27 23:35:00,25,32,Late,1.32
DEL028429,ORD028849,RIDER0156,2025-04-17 07:59:00,2025-04-17 09:06:00,47,67,Late,4.69
DEL028430,ORD028850,RIDER0285,2025-02-17 23:02:00,2025-02-17 23:49:00,41,47,Late,10.26
DEL028431,ORD028851,RIDER0104,2025-11-29 15:32:00,2025-11-29 16:21:00,33,49,Late,8.16
DEL028432,ORD028852,RIDER0183,2025-10-13 12:55:00,2025-10-13 13:31:00,31,36,Late,5.32
DEL028433,ORD028853,RIDER0017,2025-02-15 00:29:00,2025-02-15 01:08:00,53,39,On Time,12.2
DEL028434,ORD028854,RIDER0159,2025-04-30 05:09:00,2025-04-30 06:02:00,55,53,On Time,10.71
DEL028435,ORD028855,RIDER0159,2025-03-01 19:25:00,2025-03-01 19:39:00,35,14,On Time,8.67
DEL028436,ORD028856,RIDER0199,2025-05-27 07:04:00,2025-05-27 08:03:00,26,59,Late,12.44
DEL028437,ORD028857,RIDER0231,2025-04-14 22:19:00,2025-04-14 23:13:00,52,54,Late,4.03
DEL028438,ORD028858,RIDER0163,2025-03-09 20:57:00,2025-03-09 22:07:00,56,70,Late,7.75
DEL028439,ORD028859,RIDER0014,2025-06-11 16:31:00,2025-06-11 16:51:00,27,20,On Time,13.55
DEL028440,ORD028860,RIDER0233,2025-08-03 17:59:00,2025-08-03 19:00:00,47,61,Late,6.74
DEL028441,ORD028861,RIDER0016,2025-04-28 08:54:00,2025-04-28 09:54:00,55,60,Late,13.97
DEL028442,ORD028862,RIDER0126,2025-08-25 06:41:00,2025-08-25 07:15:00,25,34,Late,2.59
DEL028443,ORD028863,RIDER0089,2025-08-06 13:34:00,2025-08-06 14:51:00,55,77,Late,13.66
DEL028444,ORD028864,RIDER0028,2025-05-04 11:28:00,2025-05-04 12:02:00,42,34,On Time,0.9
DEL028445,ORD028865,RIDER0265,2025-04-27 04:16:00,2025-04-27 05:24:00,55,68,Late,11.63
DEL028446,ORD028866,RIDER0297,2025-09-20 07:23:00,2025-09-20 07:52:00,31,29,On Time,10.91
DEL028447,ORD028867,RIDER0192,2025-12-04 06:26:00,2025-12-04 07:05:00,31,39,Late,3.36
DEL028448,ORD028868,RIDER0207,2025-06-19 12:48:00,2025-06-19 13:37:00,51,49,On Time,13.73
DEL028449,ORD028869,RIDER0298,2025-07-15 16:13:00,2025-07-15 17:02:00,43,49,Late,9.75
DEL028450,ORD028870,RIDER0178,2025-11-05 09:16:00,2025-11-05 09:53:00,47,37,On Time,7.83
DEL028451,ORD028871,RIDER0109,2025-05-30 16:43:00,2025-05-30 17:28:00,35,45,Late,3.39
DEL028452,ORD028872,RIDER0214,2025-09-03 20:22:00,2025-09-03 21:07:00,56,45,On Time,12.77
DEL028453,ORD028873,RIDER0147,2025-10-09 19:05:00,2025-10-09 19:33:00,31,28,On Time,3.2
DEL028454,ORD028874,RIDER0259,2025-07-10 18:11:00,2025-07-10 18:45:00,49,34,On Time,3.53
DEL028455,ORD028875,RIDER0179,2025-06-23 06:10:00,2025-06-23 06:42:00,25,32,Late,9.68
DEL028456,ORD028876,RIDER0253,2025-03-22 07:19:00,2025-03-22 07:52:00,43,33,On Time,2.41
DEL028457,ORD028877,RIDER0078,2025-06-21 00:44:00,2025-06-21 01:36:00,41,52,Late,8.86
DEL028458,ORD028878,RIDER0294,2025-06-13 21:08:00,2025-06-13 21:54:00,58,46,On Time,3.96
DEL028459,ORD028879,RIDER0037,2025-10-24 01:17:00,2025-10-24 01:51:00,48,34,On Time,14.75
DEL028460,ORD028880,RIDER0220,2025-04-21 08:30:00,2025-04-21 08:59:00,46,29,On Time,5.18
DEL028461,ORD028881,RIDER0047,2025-07-26 09:56:00,2025-07-26 10:22:00,26,26,On Time,12.22
