customer_id,customer_name,gender,age,city,signup_date,customer_segment
CUST04173,Customer 04173,Female,55,Sylhet,2023-01-12,Senior
CUST04174,Customer 04174,Male,48,Dhaka,2023-05-26,Senior
CUST04175,Customer 04175,Female,31,Barishal,2023-06-18,Adult
CUST04176,Customer 04176,Male,50,Khulna,2025-04-26,Senior
CUST04177,Customer 04177,Male,26,Dhaka,2023-06-19,Adult
CUST04178,Customer 04178,Male,44,Dhaka,2025-02-03,Mid-age
CUST04179,Customer 04179,Female,41,Mymensingh,2024-05-13,Mid-age
CUST04180,Customer 04180,Male,30,Barishal,2025-06-15,Adult
CUST04181,Customer 04181,Male,43,Rajshahi,2025-12-12,Mid-age
CUST04182,Customer 04182,Male,46,Dhaka,2023-04-28,Senior
CUST04183,Customer 04183,Male,60,Chattogram,2023-12-31,Senior
CUST04184,Customer 04184,Male,45,Chattogram,2023-05-16,Senior
CUST04185,Customer 04185,Female,45,Dhaka,2024-07-10,Senior
CUST04186,Customer 04186,Female,25,Chattogram,2023-01-18,Adult
CUST04187,Customer 04187,Female,40,Sylhet,2024-02-07,Mid-age
CUST04188,Customer 04188,Female,46,Dhaka,2023-07-24,Senior
CUST04189,Customer 04189,Female,22,Khulna,2024-05-13,Young
CUST04190,Customer 04190,Female,59,Barishal,2023-11-20,Senior
CUST04191,Customer 04191,Female,24,Dhaka,2024-08-17,Young
CUST04192,Customer 04192,Male,59,Barishal,2024-07-15,Senior
CUST04193,Customer 04193,Female,53,Dhaka,2024-04-23,Senior
CUST04194,Customer 04194,Male,58,Barishal,2023-06-13,Senior
CUST04195,Customer 04195,Male,44,Dhaka,2023-11-20,Mid-age
CUST04196,Customer 04196,Female,19,Dhaka,2024-07-04,Young
CUST04197,Customer 04197,Male,42,Rajshahi,2025-04-10,Mid-age
CUST04198,Customer 04198,Male,26,Chattogram,2024-10-01,Adult
CUST04199,Customer 04199,Male,44,Rangpur,2024-09-25,Mid-age
CUST04200,Customer 04200,Male,18,Dhaka,2025-01-28,Young
CUST04201,Customer 04201,Female,40,Dhaka,2023-07-27,Mid-age
CUST04202,Customer 04202,Female,27,Chattogram,2023-11-11,Adult
CUST04203,Customer 04203,Female,59,Chattogram,2023-10-31,Senior
CUST04204,Customer 04204,Female,42,Dhaka,2025-06-19,Mid-age
CUST04205,Customer 04205,Female,20,Rajshahi,2023-08-27,Young
CUST04206,Customer 04206,Female,23,Khulna,2025-03-14,Young
CUST04207,Customer 04207,Female,23,Rangpur,2023-10-02,Young
CUST04208,Customer 04208,Female,19,Mymensingh,2025-08-11,Young
CUST04209,Customer 04209,Female,35,Dhaka,2025-12-25,Mid-age
CUST04210,Customer 04210,Female,40,Khulna,2023-09-12,Mid-age
CUST04211,Customer 04211,Male,19,Chattogram,2023-05-05,Young
CUST04212,Customer 04212,Female,29,Rajshahi,2024-09-06,Adult
CUST04213,Customer 04213,Male,39,Chattogram,2024-01-20,Mid-age
CUST04214,Customer 04214,Male,54,Mymensingh,2024-03-22,Senior
CUST04215,Customer 04215,Male,37,Khulna,2024-01-22,Mid-age
CUST04216,Customer 04216,Male,56,Mymensingh,2024-01-18,Senior
CUST04217,Customer 04217,Female,41,Barishal,2023-05-04,Mid-age
CUST04218,Customer 04218,Male,37,Rangpur,2024-12-28,Mid-age
CUST04219,Customer 04219,Female,18,Barishal,2025-06-14,Young
CUST04220,Customer 04220,Female,18,Chattogram,2023-11-24,Young
CUST04221,Customer 04221,Male,34,Dhaka,2024-11-24,Adult
CUST04222,Customer 04222,Female,18,Dhaka,2025-12-27,Young
CUST04223,Customer 04223,Male,47,Dhaka,2023-12-25,Senior
CUST04224,Customer 04224,Male,58,Chattogram,2025-09-29,Senior
CUST04225,Customer 04225,Female,20,Chattogram,2025-03-07,Young
CUST04226,Customer 04226,Female,28,Chattogram,2024-03-18,Adult
CUST04227,Customer 04227,Male,41,Mymensingh,2023-06-13,Mid-age
CUST04228,Customer 04228,Female,39,Rangpur,2025-08-30,Mid-age
CUST04229,Customer 04229,Female,43,Dhaka,2023-12-27,Mid-age
CUST04230,Customer 04230,Female,30,Dhaka,2024-08-07,Adult
CUST04231,Customer 04231,Male,18,Chattogram,2025-05-02,Young
CUST04232,Customer 04232,Male,41,Dhaka,2025-10-07,Mid-age
CUST04233,Customer 04233,Female,27,Barishal,2025-10-20,Adult
CUST04234,Customer 04234,Female,52,Chattogram,2023-08-29,Senior
CUST04235,Customer 04235,Female,41,Sylhet,2024-10-27,Mid-age
CUST04236,Customer 04236,Female,45,Rangpur,2024-07-18,Senior
CUST04237,Customer 04237,Female,53,Barishal,2025-04-11,Senior
CUST04238,Customer 04238,Male,33,Dhaka,2025-09-02,Adult
CUST04239,Customer 04239,Female,57,Khulna,2023-01-31,Senior
CUST04240,Customer 04240,Male,33,Chattogram,2023-08-11,Adult
CUST04241,Customer 04241,Female,34,Dhaka,2023-09-23,Adult
CUST04242,Customer 04242,Male,32,Dhaka,2025-02-26,Adult
CUST04243,Customer 04243,Female,33,Chattogram,2024-01-16,Adult
CUST04244,Customer 04244,Male,32,Dhaka,2024-07-09,Adult
CUST04245,Customer 04245,Female,51,Dhaka,2023-03-03,Senior
CUST04246,Customer 04246,Male,28,Rajshahi,2024-12-13,Adult
CUST04247,Customer 04247,Male,18,Khulna,2025-04-26,Young
CUST04248,Customer 04248,Male,32,Dhaka,2024-06-04,Adult
CUST04249,Customer 04249,Male,43,Dhaka,2025-12-30,Mid-age
CUST04250,Customer 04250,Male,21,Barishal,2024-08-24,Young
CUST04251,Customer 04251,Male,60,Dhaka,2023-05-20,Senior
CUST04252,Customer 04252,Female,22,Mymensingh,2024-08-12,Young
CUST04253,Customer 04253,Male,52,Sylhet,2024-06-11,Senior
CUST04254,Customer 04254,Female,30,Dhaka,2024-06-24,Adult
CUST04255,Customer 04255,Female,27,Dhaka,2024-01-10,Adult
CUST04256,Customer 04256,Female,28,Dhaka,2023-10-18,Adult
CUST04257,Customer 04257,Female,35,Dhaka,2023-02-12,Mid-age
CUST04258,Customer 04258,Female,51,Dhaka,2025-12-12,Senior
CUST04259,Customer 04259,Male,56,Sylhet,2023-01-08,Senior
CUST04260,Customer 04260,Male,58,Dhaka,2024-04-27,Senior
CUST04261,Customer 04261,Male,59,Chattogram,2023-02-11,Senior
CUST04262,Customer 04262,Female,40,Sylhet,2023-11-29,Mid-age
CUST04263,Customer 04263,Male,24,Dhaka,2025-12-29,Young
CUST04264,Customer 04264,Male,56,Dhaka,2025-11-05,Senior
CUST04265,Customer 04265,Male,20,Dhaka,2023-03-10,Young
CUST04266,Customer 04266,Male,29,Dhaka,2023-02-22,Adult
CUST04267,Customer 04267,Male,24,Khulna,2024-11-15,Young
CUST04268,Customer 04268,Female,43,Dhaka,2025-09-20,Mid-age
CUST04269,Customer 04269,Male,50,Barishal,2024-06-10,Senior
CUST04270,Customer 04270,Female,54,Chattogram,2023-03-04,Senior
CUST04271,Customer 04271,Female,32,Chattogram,2023-09-18,Adult
CUST04272,Customer 04272,Female,19,Chattogram,2025-05-07,Young
CUST04273,Customer 04273,Female,58,Khulna,2023-06-29,Senior
CUST04274,Customer 04274,Female,24,Dhaka,2025-11-05,Young
CUST04275,Customer 04275,Male,49,Dhaka,2023-12-21,Senior
CUST04276,Customer 04276,Male,21,Chattogram,2025-07-22,Young
CUST04277,Customer 04277,Male,37,Dhaka,2024-12-27,Mid-age
CUST04278,Customer 04278,Female,53,Chattogram,2024-08-11,Senior
CUST04279,Customer 04279,Male,49,Rajshahi,2024-08-27,Senior
CUST04280,Customer 04280,Male,45,Chattogram,2023-06-30,Senior
CUST04281,Customer 04281,Female,30,Sylhet,2023-06-23,Adult
CUST04282,Customer 04282,Female,18,Chattogram,2023-12-20,Young
CUST04283,Customer 04283,Female,52,Khulna,2023-12-20,Senior
CUST04284,Customer 04284,Female,47,Rajshahi,2024-03-09,Senior
CUST04285,Customer 04285,Male,53,Chattogram,2025-06-23,Senior
CUST04286,Customer 04286,Female,42,Rajshahi,2023-10-09,Mid-age
CUST04287,Customer 04287,Female,33,Rangpur,2023-09-16,Adult
CUST04288,Customer 04288,Male,36,Chattogram,2025-05-17,Mid-age
CUST04289,Customer 04289,Male,18,Chattogram,2024-07-12,Young
CUST04290,Customer 04290,Female,22,Khulna,2023-01-05,Young
CUST04291,Customer 04291,Male,39,Sylhet,2024-08-18,Mid-age
CUST04292,Customer 04292,Female,41,Dhaka,2024-01-29,Mid-age
CUST04293,Customer 04293,Female,60,Rangpur,2023-12-02,Senior
CUST04294,Customer 04294,Male,54,Dhaka,2023-03-04,Senior
CUST04295,Customer 04295,Male,53,Khulna,2023-02-13,Senior
CUST04296,Customer 04296,Female,53,Khulna,2023-06-02,Senior
CUST04297,Customer 04297,Female,21,Mymensingh,2025-05-03,Young
CUST04298,Customer 04298,Female,53,Dhaka,2023-10-02,Senior
CUST04299,Customer 04299,Male,35,Sylhet,2024-03-01,Mid-age
CUST04300,Customer 04300,Female,33,Chattogram,2024-04-27,Adult
CUST04301,Customer 04301,Female,58,Dhaka,2023-08-02,Senior
CUST04302,Customer 04302,Female,35,Dhaka,2023-03-20,Mid-age
CUST04303,Customer 04303,Female,39,Sylhet,2023-05-19,Mid-age
CUST04304,Customer 04304,Female,19,Chattogram,2025-08-07,Young
CUST04305,Customer 04305,Male,38,Dhaka,2023-04-08,Mid-age
CUST04306,Customer 04306,Female,53,Sylhet,2024-10-25,Senior
CUST04307,Customer 04307,Female,56,Khulna,2023-07-17,Senior
CUST04308,Customer 04308,Female,56,Khulna,2025-02-23,Senior
CUST04309,Customer 04309,Female,46,Rangpur,2023-06-05,Senior
CUST04310,Customer 04310,Male,43,Chattogram,2025-12-09,Mid-age
CUST04311,Customer 04311,Male,38,Mymensingh,2024-04-23,Mid-age
CUST04312,Customer 04312,Male,34,Rangpur,2023-08-16,Adult
CUST04313,Customer 04313,Female,33,Dhaka,2024-06-05,Adult
CUST04314,Customer 04314,Female,48,Dhaka,2023-05-29,Senior
CUST04315,Customer 04315,Male,26,Chattogram,2025-12-17,Adult
CUST04316,Customer 04316,Male,48,Chattogram,2023-06-11,Senior
CUST04317,Customer 04317,Male,31,Sylhet,2025-05-12,Adult
CUST04318,Customer 04318,Female,54,Sylhet,2024-01-30,Senior
CUST04319,Customer 04319,Female,19,Khulna,2025-03-11,Young
CUST04320,Customer 04320,Male,31,Chattogram,2023-07-05,Adult
CUST04321,Customer 04321,Male,50,Dhaka,2024-07-11,Senior
CUST04322,Customer 04322,Male,52,Rangpur,2024-03-21,Senior
CUST04323,Customer 04323,Female,56,Dhaka,2025-04-09,Senior
CUST04324,Customer 04324,Female,37,Mymensingh,2023-03-28,Mid-age
CUST04325,Customer 04325,Female,19,Dhaka,2024-03-13,Young
CUST04326,Customer 04326,Male,58,Mymensingh,2024-05-30,Senior
CUST04327,Customer 04327,Male,36,Dhaka,2025-08-04,Mid-age
CUST04328,Customer 04328,Female,54,Dhaka,2025-01-25,Senior
CUST04329,Customer 04329,Male,35,Dhaka,2025-03-07,Mid-age
CUST04330,Customer 04330,Female,33,Rajshahi,2024-11-16,Adult
CUST04331,Customer 04331,Male,21,Rangpur,2023-11-21,Young
CUST04332,Customer 04332,Male,29,Chattogram,2024-09-14,Adult
CUST04333,Customer 04333,Male,46,Mymensingh,2024-11-17,Senior
CUST04334,Customer 04334,Male,24,Sylhet,2024-02-04,Young
CUST04335,Customer 04335,Female,31,Sylhet,2025-05-17,Adult
CUST04336,Customer 04336,Male,29,Barishal,2023-08-05,Adult
CUST04337,Customer 04337,Female,52,Dhaka,2025-03-19,Senior
CUST04338,Customer 04338,Female,22,Dhaka,2025-08-18,Young
CUST04339,Customer 04339,Female,34,Rangpur,2025-09-27,Adult
CUST04340,Customer 04340,Male,59,Rangpur,2025-07-20,Senior
CUST04341,Customer 04341,Female,49,Mymensingh,2023-08-28,Senior
CUST04342,Customer 04342,Female,27,Rangpur,2023-02-17,Adult
CUST04343,Customer 04343,Female,60,Dhaka,2025-05-24,Senior
CUST04344,Customer 04344,Male,34,Barishal,2023-05-12,Adult
CUST04345,Customer 04345,Male,22,Chattogram,2024-09-16,Young
CUST04346,Customer 04346,Female,59,Mymensingh,2024-08-23,Senior
CUST04347,Customer 04347,Male,26,Chattogram,2024-11-03,Adult
CUST04348,Customer 04348,Female,50,Chattogram,2023-11-30,Senior
CUST04349,Customer 04349,Female,53,Chattogram,2023-02-05,Senior
CUST04350,Customer 04350,Male,53,Dhaka,2025-02-16,Senior
CUST04351,Customer 04351,Female,35,Dhaka,2023-08-11,Mid-age
CUST04352,Customer 04352,Male,26,Rangpur,2024-06-13,Adult
CUST04353,Customer 04353,Male,46,Barishal,2023-08-29,Senior
CUST04354,Customer 04354,Female,31,Dhaka,2023-05-14,Adult
CUST04355,Customer 04355,Male,42,Khulna,2024-01-26,Mid-age
CUST04356,Customer 04356,Male,32,Sylhet,2023-04-12,Adult
CUST04357,Customer 04357,Female,23,Chattogram,2024-11-11,Young
CUST04358,Customer 04358,Female,59,Dhaka,2024-05-12,Senior
CUST04359,Customer 04359,Male,46,Rangpur,2024-05-25,Senior
CUST04360,Customer 04360,Male,32,Rajshahi,2024-12-03,Adult
CUST04361,Customer 04361,Female,46,Chattogram,2025-09-20,Senior
CUST04362,Customer 04362,Male,21,Sylhet,2025-08-06,Young
CUST04363,Customer 04363,Male,35,Dhaka,2025-04-20,Mid-age
CUST04364,Customer 04364,Male,56,Chattogram,2023-01-06,Senior
CUST04365,Customer 04365,Male,33,Dhaka,2025-08-15,Adult
CUST04366,Customer 04366,Male,28,Dhaka,2023-07-13,Adult
CUST04367,Customer 04367,Male,31,Rajshahi,2025-01-11,Adult
CUST04368,Customer 04368,Male,20,Rangpur,2025-06-30,Young
CUST04369,Customer 04369,Female,59,Chattogram,2024-04-17,Senior
CUST04370,Customer 04370,Female,55,Dhaka,2023-08-04,Senior
CUST04371,Customer 04371,Female,59,Rajshahi,2025-05-25,Senior
CUST04372,Customer 04372,Female,35,Rangpur,2023-02-07,Mid-age
CUST04373,Customer 04373,Female,37,Khulna,2024-04-15,Mid-age
CUST04374,Customer 04374,Male,42,Rangpur,2024-03-27,Mid-age
CUST04375,Customer 04375,Male,55,Chattogram,2025-10-09,Senior
CUST04376,Customer 04376,Male,30,Khulna,2023-04-13,Adult
CUST04377,Customer 04377,Male,21,Dhaka,2023-02-11,Young
CUST04378,Customer 04378,Female,31,Dhaka,2025-08-04,Adult
CUST04379,Customer 04379,Male,50,Chattogram,2023-03-07,Senior
CUST04380,Customer 04380,Male,45,Chattogram,2025-07-31,Senior
CUST04381,Customer 04381,Female,54,Mymensingh,2023-07-12,Senior
CUST04382,Customer 04382,Male,25,Rangpur,2025-11-27,Adult
CUST04383,Customer 04383,Male,51,Dhaka,2024-05-16,Senior
CUST04384,Customer 04384,Female,22,Dhaka,2024-10-25,Young
CUST04385,Customer 04385,Male,22,Dhaka,2023-12-18,Young
CUST04386,Customer 04386,Male,48,Dhaka,2023-11-22,Senior
CUST04387,Customer 04387,Male,26,Sylhet,2025-11-27,Adult
CUST04388,Customer 04388,Male,59,Rangpur,2023-04-18,Senior
CUST04389,Customer 04389,Male,49,Mymensingh,2024-09-22,Senior
CUST04390,Customer 04390,Female,50,Rajshahi,2023-05-31,Senior
CUST04391,Customer 04391,Female,20,Barishal,2025-12-16,Young
CUST04392,Customer 04392,Female,47,Chattogram,2025-05-27,Senior
CUST04393,Customer 04393,Female,29,Dhaka,2023-12-01,Adult
CUST04394,Customer 04394,Female,46,Chattogram,2025-03-14,Senior
CUST04395,Customer 04395,Female,20,Chattogram,2025-02-05,Young
CUST04396,Customer 04396,Male,43,Khulna,2023-09-16,Mid-age
CUST04397,Customer 04397,Female,47,Dhaka,2025-02-20,Senior
CUST04398,Customer 04398,Female,26,Dhaka,2023-02-03,Adult
CUST04399,Customer 04399,Male,43,Dhaka,2023-11-22,Mid-age
CUST04400,Customer 04400,Male,19,Mymensingh,2025-04-16,Young
CUST04401,Customer 04401,Female,20,Chattogram,2024-11-21,Young
CUST04402,Customer 04402,Male,21,Khulna,2025-01-08,Young
CUST04403,Customer 04403,Female,42,Khulna,2025-01-13,Mid-age
CUST04404,Customer 04404,Male,30,Dhaka,2025-04-26,Adult
CUST04405,Customer 04405,Female,56,Sylhet,2023-04-27,Senior
CUST04406,Customer 04406,Male,52,Rangpur,2024-10-11,Senior
CUST04407,Customer 04407,Male,40,Chattogram,2024-02-07,Mid-age
CUST04408,Customer 04408,Female,26,Mymensingh,2025-09-23,Adult
CUST04409,Customer 04409,Female,19,Dhaka,2023-08-21,Young
CUST04410,Customer 04410,Female,58,Dhaka,2025-07-17,Senior
CUST04411,Customer 04411,Female,48,Rangpur,2024-04-24,Senior
CUST04412,Customer 04412,Female,19,Barishal,2025-09-02,Young
CUST04413,Customer 04413,Male,49,Mymensingh,2023-01-09,Senior
CUST04414,Customer 04414,Female,35,Rajshahi,2024-12-15,Mid-age
CUST04415,Customer 04415,Female,30,Mymensingh,2024-01-14,Adult
CUST04416,Customer 04416,Male,22,Barishal,2024-01-16,Young
CUST04417,Customer 04417,Male,59,Barishal,2025-04-23,Senior
CUST04418,Customer 04418,Female,27,Sylhet,2023-12-26,Adult
CUST04419,Customer 04419,Male,60,Chattogram,2023-06-25,Senior
CUST04420,Customer 04420,Male,42,Mymensingh,2024-04-29,Mid-age
CUST04421,Customer 04421,Female,51,Chattogram,2023-02-02,Senior
CUST04422,Customer 04422,Male,54,Chattogram,2024-11-26,Senior
CUST04423,Customer 04423,Male,47,Chattogram,2023-06-06,Senior
CUST04424,Customer 04424,Female,24,Sylhet,2024-07-18,Young
CUST04425,Customer 04425,Female,23,Chattogram,2023-07-21,Young
CUST04426,Customer 04426,Male,20,Dhaka,2025-07-11,Young
CUST04427,Customer 04427,Male,30,Rangpur,2023-03-15,Adult
CUST04428,Customer 04428,Female,20,Chattogram,2023-04-06,Young
CUST04429,Customer 04429,Male,43,Sylhet,2023-06-22,Mid-age
CUST04430,Customer 04430,Male,41,Dhaka,2023-06-04,Mid-age
CUST04431,Customer 04431,Male,23,Dhaka,2023-10-16,Young
CUST04432,Customer 04432,Female,60,Dhaka,2023-09-15,Senior
CUST04433,Customer 04433,Male,59,Rajshahi,2023-06-23,Senior
CUST04434,Customer 04434,Male,29,Dhaka,2023-11-26,Adult
CUST04435,Customer 04435,Female,53,Rangpur,2025-01-28,Senior
CUST04436,Customer 04436,Male,19,Dhaka,2025-10-16,Young
CUST04437,Customer 04437,Male,28,Dhaka,2023-06-10,Adult
CUST04438,Customer 04438,Female,56,Dhaka,2023-07-05,Senior
CUST04439,Customer 04439,Female,51,Dhaka,2023-05-23,Senior
CUST04440,Customer 04440,Female,43,Khulna,2025-06-25,Mid-age
CUST04441,Customer 04441,Female,35,Rangpur,2024-10-01,Mid-age
CUST04442,Customer 04442,Male,38,Sylhet,2023-01-27,Mid-age
CUST04443,Customer 04443,Male,53,Dhaka,2023-07-21,Senior
CUST04444,Customer 04444,Female,57,Dhaka,2025-11-10,Senior
CUST04445,Customer 04445,Female,39,Chattogram,2024-10-31,Mid-age
CUST04446,Customer 04446,Male,47,Mymensingh,2025-10-28,Senior
CUST04447,Customer 04447,Female,60,Dhaka,2024-04-16,Senior
CUST04448,Customer 04448,Male,47,Khulna,2023-09-16,Senior
CUST04449,Customer 04449,Female,25,Chattogram,2023-02-24,Adult
CUST04450,Customer 04450,Male,51,Dhaka,2025-06-29,Senior
CUST04451,Customer 04451,Female,26,Chattogram,2025-10-26,Adult
CUST04452,Customer 04452,Female,37,Dhaka,2024-07-07,Mid-age
CUST04453,Customer 04453,Male,57,Barishal,2025-12-09,Senior
CUST04454,Customer 04454,Female,42,Dhaka,2023-04-22,Mid-age
CUST04455,Customer 04455,Male,36,Khulna,2023-05-26,Mid-age
CUST04456,Customer 04456,Male,22,Dhaka,2023-08-18,Young
CUST04457,Customer 04457,Male,28,Mymensingh,2024-05-11,Adult
CUST04458,Customer 04458,Male,32,Dhaka,2024-04-05,Adult
CUST04459,Customer 04459,Male,25,Rangpur,2025-03-17,Adult
CUST04460,Customer 04460,Female,36,Barishal,2023-08-14,Mid-age
CUST04461,Customer 04461,Female,40,Mymensingh,2023-02-28,Mid-age
CUST04462,Customer 04462,Male,44,Chattogram,2024-03-03,Mid-age
CUST04463,Customer 04463,Female,57,Khulna,2024-12-28,Senior
CUST04464,Customer 04464,Male,49,Dhaka,2025-07-20,Senior
CUST04465,Customer 04465,Female,43,Dhaka,2024-05-12,Mid-age
CUST04466,Customer 04466,Female,44,Chattogram,2025-03-26,Mid-age
CUST04467,Customer 04467,Female,36,Dhaka,2025-06-28,Mid-age
CUST04468,Customer 04468,Female,59,Mymensingh,2023-03-08,Senior
CUST04469,Customer 04469,Male,46,Dhaka,2023-08-18,Senior
CUST04470,Customer 04470,Male,56,Sylhet,2025-09-09,Senior
CUST04471,Customer 04471,Female,58,Sylhet,2023-11-29,Senior
CUST04472,Customer 04472,Female,50,Chattogram,2023-10-04,Senior
CUST04473,Customer 04473,Male,36,Rajshahi,2024-12-21,Mid-age
CUST04474,Customer 04474,Female,54,Dhaka,2023-05-24,Senior
CUST04475,Customer 04475,Male,36,Chattogram,2024-11-21,Mid-age
CUST04476,Customer 04476,Male,50,Dhaka,2023-02-26,Senior
CUST04477,Customer 04477,Male,33,Mymensingh,2023-11-04,Adult
CUST04478,Customer 04478,Female,40,Khulna,2023-06-23,Mid-age
CUST04479,Customer 04479,Male,24,Mymensingh,2025-01-19,Young
CUST04480,Customer 04480,Female,43,Dhaka,2025-09-30,Mid-age
CUST04481,Customer 04481,Male,49,Dhaka,2024-11-08,Senior
CUST04482,Customer 04482,Female,29,Dhaka,2024-07-13,Adult
CUST04483,Customer 04483,Female,25,Dhaka,2023-12-15,Adult
CUST04484,Customer 04484,Female,22,Dhaka,2025-12-26,Young
CUST04485,Customer 04485,Male,59,Rajshahi,2023-11-26,Senior
CUST04486,Customer 04486,Male,45,Dhaka,2023-07-13,Senior
CUST04487,Customer 04487,Female,22,Chattogram,2023-09-23,Young
CUST04488,Customer 04488,Female,43,Rangpur,2023-06-17,Mid-age
CUST04489,Customer 04489,Female,22,Rajshahi,2023-05-25,Young
CUST04490,Customer 04490,Male,39,Chattogram,2023-07-05,Mid-age
CUST04491,Customer 04491,Male,32,Dhaka,2025-06-04,Adult
CUST04492,Customer 04492,Male,30,Chattogram,2025-05-14,Adult
CUST04493,Customer 04493,Male,45,Dhaka,2025-02-12,Senior
CUST04494,Customer 04494,Female,50,Sylhet,2025-10-03,Senior
CUST04495,Customer 04495,Female,60,Dhaka,2025-02-24,Senior
CUST04496,Customer 04496,Male,40,Rangpur,2024-04-01,Mid-age
CUST04497,Customer 04497,Male,50,Khulna,2023-12-11,Senior
CUST04498,Customer 04498,Female,60,Sylhet,2025-01-04,Senior
CUST04499,Customer 04499,Male,35,Dhaka,2024-07-07,Mid-age
CUST04500,Customer 04500,Male,47,Dhaka,2025-10-17,Senior
CUST04501,Customer 04501,Male,43,Khulna,2025-02-26,Mid-age
CUST04502,Customer 04502,Male,33,Chattogram,2025-07-24,Adult
CUST04503,Customer 04503,Male,30,Dhaka,2024-12-05,Adult
CUST04504,Customer 04504,Male,56,Dhaka,2023-09-04,Senior
CUST04505,Customer 04505,Female,50,Dhaka,2025-03-22,Senior
CUST04506,Customer 04506,Male,43,Khulna,2025-11-12,Mid-age
CUST04507,Customer 04507,Male,18,Dhaka,2025-08-10,Young
CUST04508,Customer 04508,Female,55,Chattogram,2025-03-25,Senior
CUST04509,Customer 04509,Female,19,Chattogram,2023-05-24,Young
CUST04510,Customer 04510,Female,23,Sylhet,2024-12-30,Young
CUST04511,Customer 04511,Male,55,Rangpur,2025-05-12,Senior
CUST04512,Customer 04512,Female,59,Rangpur,2024-04-09,Senior
CUST04513,Customer 04513,Male,41,Chattogram,2024-01-10,Mid-age
CUST04514,Customer 04514,Male,35,Dhaka,2024-11-07,Mid-age
CUST04515,Customer 04515,Male,44,Chattogram,2024-11-22,Mid-age
CUST04516,Customer 04516,Female,58,Sylhet,2024-09-20,Senior
CUST04517,Customer 04517,Female,25,Chattogram,2024-07-09,Adult
CUST04518,Customer 04518,Female,45,Rajshahi,2025-05-12,Senior
CUST04519,Customer 04519,Female,27,Dhaka,2023-03-15,Adult
CUST04520,Customer 04520,Female,34,Rajshahi,2024-03-13,Adult
CUST04521,Customer 04521,Male,46,Dhaka,2025-05-30,Senior
CUST04522,Customer 04522,Male,23,Khulna,2023-08-14,Young
CUST04523,Customer 04523,Male,31,Dhaka,2023-11-04,Adult
CUST04524,Customer 04524,Male,39,Rajshahi,2025-08-23,Mid-age
CUST04525,Customer 04525,Female,23,Dhaka,2023-12-14,Young
CUST04526,Customer 04526,Female,43,Chattogram,2024-04-20,Mid-age
CUST04527,Customer 04527,Male,56,Rajshahi,2024-06-08,Senior
CUST04528,Customer 04528,Female,29,Dhaka,2024-06-07,Adult
CUST04529,Customer 04529,Female,52,Barishal,2024-07-15,Senior
CUST04530,Customer 04530,Male,31,Sylhet,2024-07-22,Adult
CUST04531,Customer 04531,Male,39,Sylhet,2023-04-16,Mid-age
CUST04532,Customer 04532,Female,40,Dhaka,2023-07-10,Mid-age
CUST04533,Customer 04533,Female,24,Chattogram,2024-11-30,Young
CUST04534,Customer 04534,Male,57,Sylhet,2025-04-10,Senior
CUST04535,Customer 04535,Male,42,Chattogram,2023-03-13,Mid-age
CUST04536,Customer 04536,Male,30,Rajshahi,2025-01-24,Adult
CUST04537,Customer 04537,Female,38,Chattogram,2024-04-01,Mid-age
CUST04538,Customer 04538,Male,58,Dhaka,2025-06-23,Senior
CUST04539,Customer 04539,Male,27,Dhaka,2024-04-23,Adult
CUST04540,Customer 04540,Female,26,Dhaka,2023-02-21,Adult
CUST04541,Customer 04541,Female,32,Dhaka,2025-09-30,Adult
CUST04542,Customer 04542,Female,19,Khulna,2024-07-27,Young
CUST04543,Customer 04543,Female,42,Barishal,2025-06-11,Mid-age
CUST04544,Customer 04544,Female,30,Dhaka,2023-09-12,Adult
CUST04545,Customer 04545,Male,51,Mymensingh,2024-11-15,Senior
CUST04546,Customer 04546,Male,51,Chattogram,2023-02-26,Senior
CUST04547,Customer 04547,Female,52,Rangpur,2025-08-07,Senior
CUST04548,Customer 04548,Female,55,Rajshahi,2025-12-26,Senior
CUST04549,Customer 04549,Female,20,Khulna,2025-12-05,Young
CUST04550,Customer 04550,Female,59,Dhaka,2024-08-28,Senior
CUST04551,Customer 04551,Female,23,Dhaka,2024-01-04,Young
CUST04552,Customer 04552,Male,36,Dhaka,2023-08-20,Mid-age
CUST04553,Customer 04553,Male,20,Khulna,2025-06-26,Young
CUST04554,Customer 04554,Male,35,Dhaka,2025-11-12,Mid-age
CUST04555,Customer 04555,Male,56,Khulna,2024-07-27,Senior
CUST04556,Customer 04556,Female,26,Dhaka,2025-04-20,Adult
CUST04557,Customer 04557,Male,29,Barishal,2023-04-28,Adult
CUST04558,Customer 04558,Female,22,Dhaka,2025-12-14,Young
CUST04559,Customer 04559,Female,20,Dhaka,2023-09-25,Young
CUST04560,Customer 04560,Female,28,Dhaka,2023-04-23,Adult
CUST04561,Customer 04561,Male,47,Chattogram,2023-06-15,Senior
CUST04562,Customer 04562,Female,21,Dhaka,2024-10-29,Young
CUST04563,Customer 04563,Male,22,Khulna,2025-10-28,Young
CUST04564,Customer 04564,Male,18,Dhaka,2024-12-14,Young
CUST04565,Customer 04565,Female,44,Dhaka,2024-03-06,Mid-age
CUST04566,Customer 04566,Female,45,Barishal,2025-06-11,Senior
CUST04567,Customer 04567,Female,46,Dhaka,2025-12-09,Senior
CUST04568,Customer 04568,Male,35,Mymensingh,2023-04-17,Mid-age
